track_id,min_rank,streams,isrc,artist_id,release_date,explicit,danceability,duration_ms,energy,loudness,speechiness,instrumentalness,liveness,valence,tempo,label,rep_ctry,genre
2hqy4QmpvMeVz6zeolDeLQ,19,11180,NLF711711933,7f5Zgnp2spUuuzKplmRkt7,2017-11-24,0,0.7,153391,0.763,-5.07,0.163,1e-04,0.104,0.449,115.1,INDEP,NL,Electronic & Dance
2hUdqoyo3V6rx41kZ8LzOY,109,3439,DEQ121747919,18ISxWwWjV6rPLoVCXf1dz,2017-09-01,0,0.781,184587,0.593,-7.223,0.0903,0.312,0.306,0.704,160.005,INDEP,DE,HipHop & Rap
2hv83XkKfL7CAZmlkx5HG1,100,7083,DEQ021904405,5wyWp867LWGjFmYZXVSFnZ,2019-09-27,1,0.815,187080,0.715,-7.259,0.187,0,0.147,0.923,156.039,INDEP,DE,HipHop & Rap
2HvMyC2NoRJceu6Lgbn4lS,12,12386,QZ22B1859046,3v6Ji4uoWtKRkhuDUaxi9n,2017-11-15,0,0.676,179125,0.692,-6.683,0.249,9.26e-06,0.141,0.111,125.966,SONY,US,Electronic & Dance
2hwOoMtWPtTSSn6WHV7Vp5,140,6819,USWB11801009,4LLpKhyESsyAXpc4laK94U,2020-01-17,1,0.742,209440,0.553,-8.98,0.419,0,0.0694,0.508,84.931,WARNER,US,HipHop & Rap
2HZDTyDJw4bFK9VQd75m9B,13,36427,DEUM71805112,1aS5tqEs9ci5P9KD9tZWa6,2018-10-05,1,0.496,162291,0.799,-5.499,0.14,0,0.248,0.261,158.981,UMG,DE,HipHop & Rap
2HzfRSfCogBSsgW2CckVA2,15,9916,USRC11500815,787bCXOIvGeBw0Bc4kEjhD,2017-07-28,1,0.422,248387,0.852,-3.546,0.208,0,0.0687,0.666,82.914,SONY,US,Pop
2i2JtDSr6GbkRpTToH15SN,60,9262,DEPT21900001,21aa4pj9BvbFB2iT8kRpnq,2019-01-25,0,0.658,193846,0.831,-3.969,0.0554,0,0.159,0.52,130.016,INDEP,DE,Pop
2i3f2zPD44yJYQ6YHNPYkL,107,6834,DECE71900158,6h1s4i4XKIYv4ErDelLDN0,2019-04-26,1,0.566,221021,0.725,-7.17,0.373,0,0.104,0.637,114.515,UMG,DE,HipHop & Rap
2i3WO0WkrlnrA1I4GdUmxh,24,11334,DEA621701179,3t5xRXzsuZmMDkQzgOX35S,2017-09-29,0,0.711,227720,0.747,-6.165,0.061,0,0.328,0.572,100.01,WARNER,DE,Electronic & Dance
2I5Wd6MDEj8mdViRm8NwX8,182,2599,DEQ121749334,1XKjtpH5P81gpOXDB91IEB,2017-10-13,1,0.806,197419,0.744,-3.783,0.129,7.46e-06,0.154,0.92,75.009,INDEP,DE,HipHop & Rap
2i8lpSyQr13C3TxGB1kdOi,106,6588,DEA621801602,6gto7HVNhu4ARE3P3g8Y5Y,2018-12-07,1,0.629,181247,0.836,-4.232,0.266,5.82e-06,0.105,0.431,89.956,WARNER,DE,HipHop & Rap
2iAGuoZQ1N33SpAiGIPECI,29,13563,DEPI81902729,15N4o2rfEABILEVPXZIlo1,2019-08-02,1,0.84,156985,0.687,-4.829,0.308,3e-04,0.0829,0.628,83.991,INDEP,DE,HipHop & Rap
2IDDQFHRf9iH35jeL89uNs,110,2248,DEE861600180,61ipISvUVa5LkJlKZnm3Oo,2016-06-03,0,0.721,172640,0.681,-7.631,0.0488,0.0109,0.157,0.768,121.978,SONY,DE,Electronic & Dance
2IdFyxwiNIUUwQPt9kr9em,190,3978,DEXJ21800002,4VuARVJiWGsH2msKTdsKdQ,2018-11-30,1,0.537,71373,0.487,-6.386,0.2,0,0.0848,0.185,78.543,UMG,DE,HipHop & Rap
2IeMkz2ienHzdse2MsvKYv,11,29358,DECE71900141,4WZGDpNwrC0vNQyl9QzF7d,2019-04-12,1,0.719,150784,0.727,-4.983,0.272,0,0.379,0.586,104.218,UMG,DE,HipHop & Rap
2iFgHPoa7FNHwgLnjXzu7F,48,10173,DEUM71900529,6wWVKhxIU2cEi0K81v7HvP,2019-05-17,0,0.581,273707,0.822,-7.341,0.0574,0,0.126,0.3,116.929,UMG,DE,Rock
2IHLaN6wwYKQ3S24NsQqpA,54,10988,USUM72003024,6S2OmqARrzebs0tKUEyXyp,2020-03-06,1,0.656,203672,0.553,-7.027,0.056,0,0.0824,0.68,150.023,UMG,US,Pop
2iiZRT5lWmQ4D6dDW1Efqb,34,14993,DEBL61800838,4PvnP3yCzrT289cX3wCdOx,2019-11-08,1,0.831,131933,0.489,-10.44,0.0896,0.0026,0.0893,0.656,90.946,INDEP,DE,HipHop & Rap
2ijef6ni2amuunRoKTlgww,88,5030,USSD11800157,4obzFoKoKRHIphyHzJ35G3,2018-04-20,0,0.791,188560,0.745,-3.695,0.0464,0,0.104,0.82,94.014,SONY,US,other
2ikAxrRiVneSwr7jMsRBkd,42,11864,DEA621900307,5y9wg9qkGBl0n9v9RzaPKu,2019-04-26,1,0.732,176000,0.879,-4.105,0.264,0,0.181,0.665,148.061,WARNER,DE,HipHop & Rap
2ikN7VZRuWAkxWaKtk2hYU,51,9952,DEUM71806335,3utZ2yeQk0Z3BCOBWP7Vlu,2018-09-28,0,0.733,250939,0.564,-9.535,0.0482,0.0181,0.126,0.468,100.977,UMG,DE,HipHop & Rap
2IKZkwHI5zsZf70STuhvOX,3,20798,USQX91702676,69GGBxA162lTqCwzJG5jLp,2018-02-16,0,0.548,193893,0.58,-7.524,0.121,0,0.127,0.462,180.066,SONY,US,Pop
2il7ZxLzVhPxMHNidnsa3I,34,35078,DEA819800761,6Ff53KvcvAj5U7Z1vojB5o,1998-06-01,0,0.655,252907,0.942,-3.984,0.0481,0,0.878,0.764,105.007,SONY,DE,Pop
2imFwSfvNJtkdOsXVD5Nhz,44,7962,ATV861200057,1sHqN86MUBlDsePbt8hqzG,2013-02-05,0,0.63,210000,0.231,-12.263,0.0329,0.819,0.0679,0.173,119.994,INDEP,AT,Soundtrack
2Imq77E6CEJR5TPUxlJvTY,14,11538,USUM71713947,2YZyLoL8N0Wb9xBt1NhZWg,2018-02-09,1,0.532,232187,0.642,-4.891,0.111,2e-04,0.0991,0.536,193.016,UMG,US,HipHop & Rap
2Inz7gGPGgieN0CTw9TOOs,152,2476,GBUM71604513,4kYGAK2zu9EAomwj3hXkXy,2017-10-06,0,0.622,220291,0.609,-6.702,0.038,0,0.0903,0.398,95.955,UMG,GB,Pop
2IOFZdYYkFxEHVz1w34PoL,124,7570,USSM11912589,6KImCVD70vtIoJWnq6nGn3,2019-12-13,0,0.53,259187,0.512,-9.261,0.0259,0.0045,0.129,0.411,95.946,SONY,US,Pop
2iRniYXjMHKmwXqA2jYXP7,90,6105,ISV442020901,3Hb64DQZIhDCgyHKrzBXOL,2020-04-09,0,0.871,173386,0.341,-8.932,0.0576,1e-04,0.0838,0.612,127.001,INDEP,IS,Pop
2iRUscC5xU7FVkx05yulFZ,23,14944,DECE72000340,4sVieJlKgpZ2k9ESNS5IdN,2020-05-07,1,0.746,156832,0.532,-7.593,0.0516,0.0651,0.0841,0.523,95.011,UMG,DE,HipHop & Rap
2IRZnDFmlqMuOrYOLnZZyc,60,7064,USAT21812710,20sxb77xiYeusSH8cVdatc,2018-11-30,1,0.889,180522,0.496,-6.365,0.0905,0,0.252,0.544,86.003,WARNER,US,HipHop & Rap
2ISl1zekPsc26sUQpVt8UB,4,91069,GBBBN0500739,0wi4yTYlGtEnbGo4ltZTib,1991-06-01,0,0.541,220160,0.909,-3.101,0.0358,0,0.128,0.962,203.862,SONY,GB,Rock
2isSdmQfVv32j2haL6hk9x,159,5306,QM6MZ1917907,3Nrfpe0tUJi4K4DXYWgMUX,2019-04-12,0,0.469,171023,0.87,-4.475,0.342,0,0.313,0.652,86.622,INDEP,US,other
2iSwnrcLP8hwHhO5R75B9w,138,2487,DEVQ71600003,7f0OLhGgBMX9fUjm1dcPip,2017-08-04,0,0.689,164013,0.81,-4.905,0.0624,0,0.127,0.445,102.017,SONY,DE,Rock
2iSXp6eeOHsyfn6eQqloAk,72,9733,DEBL61800839,4PvnP3yCzrT289cX3wCdOx,2019-11-08,1,0.918,164747,0.411,-9.646,0.236,4e-04,0.113,0.609,131.942,INDEP,DE,HipHop & Rap
2Itq6DbmFVCnmGs7TSQb3l,54,7746,DEQ121753331,0Dvx6p8JDyzeOPGmaCIH1L,2017-12-15,1,0.458,182172,0.762,-6.811,0.446,0,0.112,0.389,88.518,INDEP,DE,HipHop & Rap
2iUXsYOEPhVqEBwsqP70rE,14,13280,GBUM71800366,5Rl15oVamLq7FbSb0NNBNy,2018-06-15,0,0.596,203418,0.854,-5.114,0.463,0,0.124,0.152,120.274,UMG,GB,Pop
2IWca1rAa9KqbmyTFUfgE2,135,3775,ATR211010201,3Eqkxp6l685g3yBc0s1jHn,2011-12-09,0,0.299,172836,0.59,-7.071,0.0453,4e-04,0.467,0.303,132.997,INDEP,AT,Pop
2IZZqH4K02UIYg5EohpNHF,181,3773,USIR29400443,7t0rwkOPGlDPEhaOcVtOt9,1994-10-03,0,0.307,306427,0.635,-8.957,0.0339,0.0049,0.366,0.305,166.978,UMG,US,Rock
2J0NXdHr6MYvKDSxB7k3V2,88,5927,USUM71915724,246dkjvS1zLTtiykXe5h60,2019-09-06,1,0.632,221173,0.732,-3.498,0.092,0,0.111,0.317,159,UMG,US,HipHop & Rap
2j2fIJGh4PMdXt9ULI5Tlc,62,7514,US2BU1700200,4VMYDCV2IEDYJArk749S6m,2018-01-18,0,0.786,200480,0.846,-3.468,0.0505,0,0.413,0.819,95.005,UMG,US,Pop
2J6Lnt71tZ7WEjWz5n7CiA,21,11820,FR10S1847187,4PvnP3yCzrT289cX3wCdOx,2018-05-04,1,0.889,158937,0.567,-4.303,0.0812,0.123,0.104,0.321,75.993,INDEP,FR,HipHop & Rap
2jaIG7maBxDYJ7V5pAb19h,29,16328,DEKF21901111,18ISxWwWjV6rPLoVCXf1dz,2019-12-06,0,0.482,171947,0.656,-7.884,0.176,8e-04,0.172,0.471,169.876,SONY,DE,HipHop & Rap
2JB7PvDV0R3Vwbq0iy1WPe,172,2195,USMTD1709777,4pejUc4iciQfgdX6OKulQn,2017-08-25,0,0.514,341825,0.806,-6.947,0.0582,0.0023,0.0976,0.288,109.331,INDEP,US,Rock
2JfXj2TERIkHwJpnG9f8uX,4,18955,USQX91702676,69GGBxA162lTqCwzJG5jLp,2018-03-16,0,0.548,193893,0.58,-7.524,0.121,0,0.127,0.462,180.066,SONY,US,Pop
2JGCmuEB2wYvxyBuuXSfDu,12,26044,DECE71900623,4WZGDpNwrC0vNQyl9QzF7d,2019-10-03,0,0.77,165991,0.715,-5.077,0.253,0,0.104,0.407,93.067,UMG,DE,HipHop & Rap
2jGOQqWZKjy6A64kWIcdIs,148,2999,DEUM71723056,4bL2B6hmLlMWnUEZnorEtG,2018-02-16,0,0.809,179565,0.722,-4.953,0.0377,4.54e-06,0.117,0.538,109.992,UMG,DE,Electronic & Dance
2JHQIBjumbo37ZrMTXHmgF,134,5252,DEQ321800536,7EWemnOZ5SxADQ1z8bf0r9,2019-02-01,0,0.501,183120,0.687,-6.069,0.293,0,0.269,0.58,78.372,SONY,DE,Pop
2Jij6ebp6ToNKOn5DWlGxV,20,16594,DEA621900221,13bDjug9N0pyv3ZUINjkDV,2019-06-21,1,0.652,158282,0.702,-8.124,0.0803,0,0.0831,0.82,151.995,WARNER,DE,HipHop & Rap
2JjkHuu2A0A0hvewiZKutV,185,2329,QZ8TY1700021,3JhNCzhSMTxs9WLGJJxWOY,2017-09-22,1,0.633,218560,0.469,-8.375,0.11,0,0.105,0.193,120.041,WARNER,US,HipHop & Rap
2JqnpexlO9dmvjUMCaLCLJ,109,4581,USWB11801903,25u4wHJWxCA9vO0CzxAbK7,2018-09-07,0,0.55,205463,0.415,-6.557,0.052,0,0.108,0.274,172.065,WARNER,US,Pop
2jrAaawDRCn1JjeouxAyDN,32,12935,USAT21907692,4Gso3d4CscCijv0lmajZWs,2019-12-27,1,0.749,157133,0.79,-4.577,0.113,0,0.129,0.674,147.952,SONY,US,HipHop & Rap
2jRISGsO4RTm9CQVb1Jusn,192,2345,USAT21704781,6RHKEd9dpzQ4c09x8Zdaxu,2017-11-10,0,0.477,194204,0.51,-8.94,0.275,0,0.0755,0.477,111.893,WARNER,US,Pop
2jSEuXO2G4WtLbkHHN5NU2,62,9257,DECE72000178,6h1s4i4XKIYv4ErDelLDN0,2020-04-16,0,0.555,147413,0.785,-4.525,0.235,0,0.226,0.368,85.49,UMG,DE,HipHop & Rap
2jt2WxXMCD4zjACthkJQVE,9,17726,USUM71813329,7dGJo4pcD2V6oG8kP0tJRR,2018-08-31,1,0.939,337941,0.551,-9.126,0.291,0,0.192,0.42,118.552,UMG,US,HipHop & Rap
2jTujnt0y344ai1rNOywgr,65,4256,USCM51700063,3TVXtAsR1Inumwj472S9r4,2017-03-18,1,0.875,162638,0.6,-6.818,0.0435,0.0143,0.132,0.0906,119.987,UMG,US,HipHop & Rap
2JvzF1RMd7lE3KmFlsyZD8,37,11251,QMJMT1902056,6l3HvQ5sa6mXTsMTB19rO5,2019-01-23,1,0.837,213594,0.364,-11.713,0.276,0,0.271,0.463,123.984,UMG,US,HipHop & Rap
2jyAvnRIQwVzH7Vz6p9pit,128,6232,DEA621900226,13bDjug9N0pyv3ZUINjkDV,2019-06-21,1,0.603,157701,0.668,-9.202,0.063,0,0.347,0.424,151.934,WARNER,DE,HipHop & Rap
2jyjhRf6DVbMPU5zxagN2h,181,2339,GBMQN1100004,0gadJ2b9A4SKsB1RFkBb66,2012-06-01,0,0.509,252867,0.538,-7.335,0.0572,0,0.104,0.244,75.089,INDEP,GB,Rock
2jz6EVNVahK9xHlahxLe2n,28,13972,DEUM71900498,2NJWI8byqTSqDaJRnqJY2z,2019-02-08,1,0.758,140587,0.762,-5.428,0.314,3.51e-06,0.158,0.308,139.938,UMG,DE,HipHop & Rap
2K2yh8b6EAP595unnz6Vel,62,10199,DECE71900186,0o0PoOOyXcmqcyVz8aSdYu,2019-05-24,1,0.757,173744,0.715,-5.037,0.175,0,0.0965,0.63,179.967,UMG,DE,HipHop & Rap
2K9Ovn1o2bTGqbsABGC6m3,38,11475,USUG12000651,1Xyo4u8uXC1ZmMpatF05PJ,2020-03-20,1,0.638,239973,0.863,-5.221,0.132,1e-04,0.685,0.226,120.077,UMG,US,Pop
2kDcTaadTLPSXeVD7YXHTO,108,4700,DEA621800473,3drqpTL4sQOckmAfF9i1wg,2018-07-27,1,0.779,223707,0.518,-5.446,0.12,0,0.107,0.151,146.102,WARNER,DE,HipHop & Rap
2KHbPYI22yWIOgWUsApYIS,63,3963,DELJ81616750,1XKjtpH5P81gpOXDB91IEB,2016-09-08,1,0.882,201980,0.506,-10.104,0.274,0,0.133,0.537,132.897,INDEP,DE,HipHop & Rap
2khyQMO05KJtPMuHgdj5XR,38,9228,FR10S1847189,4PvnP3yCzrT289cX3wCdOx,2018-05-04,1,0.795,183513,0.572,-5.616,0.198,0.348,0.175,0.425,75.487,INDEP,FR,HipHop & Rap
2KIXeJqdCFV3Y7IBJyqnMV,130,5310,FR96X1907450,5sRQkVexJlax2iISuqL8cV,2019-08-30,1,0.701,163000,0.714,-5.538,0.0888,1.51e-06,0.0888,0.772,168.16,INDEP,FR,HipHop & Rap
2kJu14V7hbZw3I4K8L8SXb,47,12035,USUM71917357,1HY2Jd0NmPuamShAr6KMms,2020-02-28,0,0.677,193531,0.809,-4.242,0.0696,2e-04,0.282,0.801,117.992,UMG,US,Pop
2kJwzbxV2ppxnQoYw4GLBZ,48,9497,USQX91902708,66W9LaWS0DPdL7Sz8iYGYe,2019-10-17,0,0.464,208687,0.473,-10.086,0.129,0,0.109,0.604,75.801,SONY,US,Pop
2kkcJ8tSDV42LdWcPjy6We,1,76712,DECE71900271,6h1s4i4XKIYv4ErDelLDN0,2019-05-17,1,0.656,188057,0.756,-4.026,0.3,0,0.0934,0.645,168.031,UMG,DE,HipHop & Rap
2KKijf6Ett4kmVNJze2roh,184,4811,QZEPT1900040,3yzRiNMZdTsSUgplcyYZ4i,2019-10-10,0,0.847,200594,0.678,-8.635,0.109,0,0.274,0.811,97.984,WARNER,US,other
2KklXplRtxMsBYo474Es0w,16,14607,FR9W11620052,4AKwRarlmsUlLjIwt38NLw,2016-11-25,0,0.779,161322,0.666,-7.361,0.0482,6e-04,0.0576,0.507,123.024,WARNER,FR,Electronic & Dance
2KlbLTnQ5Wch2oOelW0Y2k,125,6263,DECE71900765,5pVRwX5ZQR7hfJ18w8ZYkl,2019-11-14,1,0.801,154251,0.688,-6.62,0.113,0.0089,0.15,0.41,158.003,UMG,DE,HipHop & Rap
2KMJ5CoxY4ECG9TZyNWmpv,119,1928,DEA621501129,3t5xRXzsuZmMDkQzgOX35S,2015-09-25,0,0.702,187126,0.82,-4.323,0.063,0,0.156,0.52,107.936,WARNER,DE,Electronic & Dance
2kMKmb60xVUIWW2Out8ypz,193,1822,GBUM71700720,49tQo2QULno7gxHutgccqF,2017-06-30,0,0.708,249379,0.687,-7.084,0.038,0.145,0.133,0.439,117.976,UMG,GB,Rock
2KokOIKdw4zZutDil85Ugh,103,3990,USUM71800984,6oMuImdp5ZcFhWP0ESe6mG,2018-01-26,1,0.827,202835,0.591,-7.504,0.0744,0,0.273,0.402,142.113,UMG,US,HipHop & Rap
2KonJAzGk5q5SqzbvUOSzS,177,4273,DELV41600316,3RBqLTttwN1orqQozYfmJo,2016-11-18,0,0.634,198117,0.836,-4.39,0.133,0,0.101,0.662,73.989,WARNER,DE,Pop
2kPQFWoXuRz6jNsEo48Inm,185,3044,GBAHT1800329,12Chz98pHFMPJEknJQMWvI,2018-07-19,0,0.589,226797,0.903,-4.834,0.0526,0.0045,0.124,0.541,105.006,WARNER,GB,Rock
2ksOAxtIxY8yElEWw8RhgK,51,9256,QM6P41952433,2R21vXR83lH98kGeO99Y66,2019-07-19,0,0.786,301714,0.808,-3.702,0.0882,3e-04,0.0822,0.609,105.027,INDEP,US,other
2ksv4nKtoxr0mSR0sHdn1y,103,5784,FRZ041800813,7IlRNXHjoOCgEAWN5qYksg,2018-04-07,0,0.831,172672,0.745,-6.961,0.28,0,0.0978,0.587,98.021,WARNER,FR,Pop
2kVHAQKVtczchKctctzbtK,72,4228,USUM71704474,6jJ0s89eD6GaHleKKya26X,2017-06-09,1,0.836,242510,0.716,-5.211,0.0549,0,0.101,0.534,119.938,UMG,US,Pop
2KvHC9z14GSl4YpkNMX384,92,3226,USCM51700049,3TVXtAsR1Inumwj472S9r4,2017-03-18,1,0.618,283551,0.693,-5.943,0.45,0,0.112,0.454,170.982,UMG,US,HipHop & Rap
2kx7rcukcL50UysnBiWJxf,34,11371,DEQ021801400,5pVRwX5ZQR7hfJ18w8ZYkl,2018-08-17,1,0.753,231071,0.485,-7.77,0.113,6.11e-06,0.138,0.241,135.999,INDEP,DE,HipHop & Rap
2KywbjLx8q2baIWPhDZ9d5,76,5997,ATV861200023,6LuaaPCYdlzEjWdQpApzfq,2013-02-06,0,0.63,215391,0.797,-5.687,0.0552,0.479,0.0852,0.201,128.004,INDEP,AT,Pop
2kz20xeZlT3nEdsUcgzc8q,172,4883,GBUM71900902,7EQ0qTo7fWT7DPxmxtSYEc,2019-04-25,1,0.668,139977,0.615,-8.337,0.0675,0,0.135,0.542,137.048,UMG,GB,Rock
2L0H5LWEuIAvrzfzTruyCB,3,44368,DEXH31900005,5j21TGkrNEAJe3gG9VlS34,2019-12-06,1,0.796,178649,0.631,-7.343,0.052,0.0018,0.116,0.534,155.985,SONY,DE,HipHop & Rap
2L0hkkXKyXOlxQNJkn8k4Y,134,6721,DECE71900756,4sVieJlKgpZ2k9ESNS5IdN,2020-02-13,1,0.662,156533,0.637,-6.689,0.115,0.0049,0.0924,0.727,132.073,UMG,DE,HipHop & Rap
2l2UsmkfgmRC6fIDwwsiNM,4,62661,DEFZ71800091,3c96G4d2lUOxhomM2mby5S,2019-09-20,1,0.439,166080,0.894,-5.535,0.318,0,0.0394,0.69,84.045,SONY,DE,HipHop & Rap
2L7szV9E9DiJoNUfPTnPwJ,80,7937,DEQ021904403,5wyWp867LWGjFmYZXVSFnZ,2019-09-27,1,0.381,154924,0.826,-5.353,0.0687,0,0.0553,0.599,175.893,INDEP,DE,HipHop & Rap
2l8nEO0vsTRCRnGqQty6qx,122,5595,QMEU31894160,7gZfnEnfiaHzxARJ2LeXrf,2018-11-27,1,0.931,179405,0.387,-9.127,0.412,0,0.136,0.376,125.978,UMG,US,HipHop & Rap
2L9QLAhrvtP4EYg1lY0Tnw,24,40122,USCA28900496,49e4v89VmlDcFCMyDv9wQ9,1959-01-01,0,0.478,135760,0.201,-16.768,0.0332,0,0.0854,0.857,136.471,UMG,US,other
2LajDi2g0nNpMdUjJLXoWE,109,7860,DEUM71901963,10XY9PZCJKzUFzZOdtlQLU,2019-06-27,1,0.738,180377,0.693,-5.522,0.272,0,0.08,0.416,137.899,UMG,DE,HipHop & Rap
2LAudGqtk1ci9zTJD3Sq9B,103,2943,DEQ121749843,48Fq6GV3S6on56TxSBu5NO,2017-09-01,1,0.726,247161,0.654,-7.063,0.355,0,0.68,0.393,144.091,INDEP,DE,HipHop & Rap
2lDCU2DqTOkZp5O6fivJPX,93,5150,DEQ121753811,0Dvx6p8JDyzeOPGmaCIH1L,2017-12-15,1,0.527,183251,0.591,-7.243,0.26,0,0.137,0.382,118.149,INDEP,DE,HipHop & Rap
2lE6CIzmQvcF7Mo3z4k9cr,161,2372,GBARL1700894,0bdfiayQAKewqEvaU6rXCv,2017-06-09,0,0.741,246055,0.796,-6.029,0.0575,0.0094,0.54,0.461,115.971,SONY,GB,Pop
2leIuE4fdcJoNMSKu5Yr7a,63,9522,USUM71915728,246dkjvS1zLTtiykXe5h60,2019-09-06,1,0.724,168280,0.772,-4.389,0.184,0,0.308,0.347,95.074,UMG,US,HipHop & Rap
2lFRw6rPXivo6kNmghePcK,102,2587,USUM71607521,2ZRQcIgzPCVaT9XKhXZIzh,2016-08-26,0,0.491,225200,0.65,-7.151,0.0867,0,0.162,0.183,163.908,UMG,US,Electronic & Dance
2Lg1njXKvhgv72U9QkrwXi,116,5484,ATAI71300003,2ErWLckuGFl84nGmg5fwyG,2015-02-27,0,0.595,207947,0.585,-4.686,0.0473,4.3e-06,0.548,0.668,180.011,UMG,AT,Rock
2LgsKzO8lCeXk0TMd9veWW,3,30812,DEUM71906840,5eioJDe26lOqkAMbuhzZYs,2019-12-23,1,0.856,171020,0.726,-6.263,0.189,8e-04,0.104,0.197,100.953,UMG,DE,HipHop & Rap
2lhMEIVhUOhgrN5eydoq9n,85,6140,DEWS21700072,4WZGDpNwrC0vNQyl9QzF7d,2018-06-22,1,0.708,213672,0.731,-6.415,0.133,0,0.458,0.789,126.207,SONY,DE,HipHop & Rap
2lJgmiFuiJAUsuIExIzvmz,161,5358,DEUM71806287,23xqmJEN3oVxwzqtNIyR5m,2018-12-07,0,0.569,217051,0.188,-12.366,0.0567,2e-04,0.102,0.399,132.433,UMG,DE,Rock
2lKhtFfogx9MNdwTYtkoTf,195,1538,DETO31700147,3Rmw0IldYoch0L6XmTjQO4,2017-06-16,0,0.56,236507,0.47,-9.139,0.0317,0,0.114,0.151,126.015,INDEP,DE,Rock
2LMOr7R6bEaYuKXagcrmy7,129,2488,DEQ121745149,5pVRwX5ZQR7hfJ18w8ZYkl,2017-04-28,1,0.581,318667,0.497,-8.224,0.238,0,0.0899,0.394,180.13,INDEP,DE,HipHop & Rap
2LoIqZWtpAo92Dp3d5WiZB,48,10742,ATR981195113,4PBCFEjR4a3OGdOZ6jeKKM,2019-04-01,0,0.755,233700,0.675,-5.684,0.15,0,0.326,0.972,159.967,INDEP,AT,Pop
2lQsQkVilu43cjz7ZLeswm,114,2364,NLZ541600389,4B5rYujqJxWucM0JyYsaFn,2016-10-28,0,0.621,192414,0.633,-7.368,0.21,5.4e-06,0.101,0.438,116.206,INDEP,NL,Electronic & Dance
2LrvymM7z6iZnvEecx5ZIA,21,11450,USUM71806821,1pPmIToKXyGdsCF6LmqLmI,2018-06-08,1,0.873,175125,0.486,-6.897,0.11,0,0.109,0.189,94.989,UMG,US,HipHop & Rap
2LskIZrCeLxRvCiGP8gxlh,14,16011,USWB11802264,15UsOTVnJzReFVN1VCnxy4,2018-10-25,1,0.703,198903,0.723,-5.45,0.0412,2.06e-06,0.126,0.288,104.969,WARNER,US,HipHop & Rap
2LTlO3NuNVN70lp2ZbVswF,46,6304,USUM71703082,2YZyLoL8N0Wb9xBt1NhZWg,2017-04-14,1,0.746,214827,0.798,-8.382,0.349,0,0.139,0.553,109.968,UMG,US,HipHop & Rap
2ludbmtPoyCPe2K08fAlFl,72,4882,USAT21800455,5WUlDfRSoLAfcVSX1WnrxN,2018-01-25,0,0.542,237372,0.587,-6.145,0.035,0,0.2,0.243,136.915,WARNER,US,Pop
2LwTLppGvaQUiTs28Yq4H3,45,7918,DEUM71725106,0bmxU94V20pNJ2Vie9kFYv,2018-03-23,0,0.493,196853,0.87,-4.362,0.299,0,0.219,0.489,81.162,UMG,DE,Pop
2lx8Ir3TlI7bcZa3yE7x5X,22,17457,DEQ021904411,5wyWp867LWGjFmYZXVSFnZ,2019-09-27,1,0.814,160733,0.778,-6.287,0.164,3.66e-06,0.126,0.637,156.983,INDEP,DE,HipHop & Rap
2LyG4XgcCVljU2BZpRpxYX,71,8879,DETM41610575,3GBBxBdoolb0B5YizZq9bF,2020-02-20,1,0.771,177040,0.728,-5.474,0.0547,0,0.205,0.831,76.98,UMG,DE,HipHop & Rap
2lYjH3ZbCrW7CHmSRvVCN3,39,8155,USAT21704864,4GvEc3ANtPPjt1ZJllr5Zl,2018-04-12,0,0.719,133995,0.803,-3.834,0.0795,4e-06,0.29,0.712,142.966,WARNER,US,Pop
2lYTJK94hb0fd1LQtb6Dhk,50,9289,GB28K1800087,1Cs0zKBU1kc0i8ypK3B9ai,2018-07-26,0,0.659,183750,0.738,-5.072,0.0477,0,0.115,0.481,127.95,WARNER,GB,Electronic & Dance
2M0TU39cq9UusdsfrL5lNT,32,12321,DEWX11800031,3TqfPVt0HX8GCzNOOjDcum,2018-06-22,1,0.625,190360,0.735,-5.329,0.0861,0.0016,0.13,0.38,193.971,UMG,DE,HipHop & Rap
2M39v73rNJmAXUXIW0oagP,1,85983,DECE71900865,4WZGDpNwrC0vNQyl9QzF7d,2019-11-28,1,0.612,192147,0.704,-4.147,0.372,0,0.569,0.672,96.015,UMG,DE,HipHop & Rap
2MazqGc8FuRHkxSGEBW5Oo,192,2214,FR10S1837535,5Sjj30aHCmKcM9SdVX7PBK,2018-02-16,1,0.857,212000,0.613,-6.488,0.252,7.61e-06,0.107,0.661,155.026,INDEP,FR,HipHop & Rap
2mb6YdoavL6db22p7XKJQZ,110,3145,GBUM71703746,2wY79sveU1sp5g7SokKOiI,2017-11-03,0,0.631,203290,0.224,-9.383,0.0417,0,0.282,0.365,86.936,UMG,GB,Pop
2Mblfptq6Hy8iqsKxRZKRM,152,2931,NLS6T1800001,736HGQRGr9rjG4VmmSpkz8,2018-02-09,0,0.886,159434,0.357,-8.529,0.0681,0,0.114,0.638,127.082,UMG,NL,Pop
2MdMjF20umbTe4y2FgdnG8,84,5338,USUM71712942,7dGJo4pcD2V6oG8kP0tJRR,2017-12-15,1,0.894,301147,0.749,-6.415,0.274,0,0.272,0.381,132.06,UMG,US,HipHop & Rap
2MF4HtZHBoUliOi9nOAbS0,200,3269,USRC11801946,13ubrt8QOOCPljQ2FL1Kca,2018-05-25,1,0.594,262360,0.37,-11.674,0.404,0,0.108,0.309,135.391,SONY,US,HipHop & Rap
