week,track_id,region,streams,rank
2017-08-06,1CnPYaKxTVb4LWOtiGOm0m,at,14354,136
2017-08-06,1dD3FPQw7qLdlPh1g1ZKRS,at,14730,113
2017-08-06,1Eck97uRMlprKOOJN9oO1E,at,10681,168
2017-08-06,1f3flfdU4VDM2OBDD2FMia,at,60521,27
2017-08-06,1Himp3M7IH46qw2yBN1Fxy,at,1991,175
2017-08-06,1HxvdVlvQH5NUPi1wsq5L1,at,23007,74
2017-08-06,1iTKkkgXj8kJkGdjGGBFqL,at,18829,91
2017-08-06,1louJpMmzEicAn7lzDalPW,at,50403,40
2017-08-06,1NDxZ7cFAo481dtYWdrUnR,at,73751,17
2017-08-06,1nTgtGpUoKpA97ZbgZPiZR,at,3441,193
2017-08-06,1nttRCHJ5kjtANu06AjiKu,at,5901,148
2017-08-06,1OAh8uOEOvTDqkKFsKksCi,at,82767,11
2017-08-06,1Q1Lz8shbr2AXR8zKReTqd,at,1504,194
2017-08-06,1qOLh0tI7trd1zdDKxYZTe,at,5261,181
2017-08-06,1QzmdyU1N47jAj0ao5IvlW,at,14966,125
2017-08-06,1R8eM53yWnjsfiWktgObe7,at,64850,21
2017-08-06,1sBhJGPUKrdRycgKxve70v,at,75666,16
2017-08-06,1sCxVKWImDZSZKvG0U9B23,at,24891,64
2017-08-06,1SJtlNRJDeYHioymcvsqev,at,48032,42
2017-08-06,1Sl3njkhhz8nrSPZroDQ82,at,26880,52
2017-08-06,1tdohH49HMAFjlp1QSo6j8,at,21532,76
2017-08-06,1wjzFQodRWrPcQ0AnYnvQ9,at,87248,8
2017-08-06,1x5sYLZiu9r5E43kMlt9f8,at,47725,43
2017-08-06,1xznGGDReH1oQq0xzbwXa3,at,1705,188
2017-08-06,1yxgsra98r3qAtxqiGZPiX,at,22678,73
2017-08-06,25C5CowdsfXld2jJanbiex,at,41110,48
2017-08-06,25qiaiBRyMFOktyaeQSMon,at,5052,171
2017-08-06,27SdWb2rFzO6GWiYDBTD9j,at,1687,194
2017-08-06,27XVTa9Eb2nO6lhhY5SbTl,at,17329,100
2017-08-06,2bSPH2uow0jTpc0F6EZGMk,at,21543,70
2017-08-06,2CPqh63wRVscbceKcPxwvv,at,15333,123
2017-08-06,2D2aN1LbKCJNe6jj3RBC7Z,at,11380,152
2017-08-06,2ekn2ttSfGqwhhate0LSR0,at,59371,24
2017-08-06,2eMwDehkIC1j68U6FA3Eiq,at,33195,53
2017-08-06,2Gl0FzuLxflY6nPifJp5Dr,at,44458,48
2017-08-06,2habSXqcJGExM6JJyskY7O,at,22804,75
2017-08-06,2hPLfPxvRUfXKNGD3VcJnT,at,2399,130
2017-08-06,2HzfRSfCogBSsgW2CckVA2,at,14469,118
2017-08-06,2KHbPYI22yWIOgWUsApYIS,at,12547,174
2017-08-06,2KklXplRtxMsBYo474Es0w,at,57477,32
2017-08-06,2mfUa8bLs2s5N4VaqJZ4lZ,at,24387,63
2017-08-06,2nLtzopw4rPReszdYBJU6h,at,23599,66
2017-08-06,2nYpbaLykC2cjU8Yt5KF1v,at,15195,126
2017-08-06,2nYwV62UABTH0NanrwVIdQ,at,9023,163
2017-08-06,2OALaHcDdKkjYEpAr0Qzab,at,8980,53
2017-08-06,2p9JxKmuRDnvPGNrQ2UM9i,at,19991,92
2017-08-06,2PcREcTtGiNTUCM4g2Qg4Z,at,19783,90
2017-08-06,2rb5MvYT7ZIxbKW5hfcHx8,at,116451,3
2017-08-06,2RttW7RAu5nOAfq6YFvApB,at,8948,168
2017-08-06,2s76aKBWKShlwPC4xTtEEE,at,1802,191
2017-08-06,2VJ8G0LeX2hu7RWc4suNhe,at,5553,174
2017-08-06,2YJiphD96INAmMzRHc0UdK,at,3527,180
2017-08-06,2ZblF7TnUfCVRPWWgBeEhe,at,16535,99
2017-08-06,31MkGwj0SWgZaTvEt5Hgxv,at,10806,51
2017-08-06,39qlqpwVzRkQP6WsILfIB5,at,23007,67
2017-08-06,3a1lNhkSLSkpJE4MSHpDu9,at,25006,64
2017-08-06,3A7qX2QjDlPnazUsRk5y0M,at,99956,6
2017-08-06,3aDYo34VzVf2i8aJyJk0ca,at,24380,69
2017-08-06,3aLSrx8qhssXrh5yjB6oy9,at,13270,122
2017-08-06,3APtAcYryweM13qsHFUkmk,at,8507,190
2017-08-06,3B54sVLJ402zGa6Xm4YGNe,at,95061,7
2017-08-06,3b5Li4QKDVBx1x7fQuu54a,at,54675,34
2017-08-06,3BDJQNagxTyHWKNvcHtsin,at,5217,115
2017-08-06,3bidbhpOYeV4knp8AIu8Xn,at,12299,177
2017-08-06,3bWAqKDWg6u1davspr5IkS,at,114715,4
2017-08-06,3caMfJGFp53NAH2TuigdNj,at,58109,28
2017-08-06,3CUsYy61rwbmpi6bHDnuD4,at,10499,175
2017-08-06,3D3Tkk0d9UmECpH5Fprmuv,at,3476,164
2017-08-06,3DXncPQOG4VBw3QHh3S817,at,68759,20
2017-08-06,3E2Zh20GDCR9B1EYjfXWyv,at,22582,74
2017-08-06,3EB28IRRCjgvEpeOkdixlA,at,13385,156
2017-08-06,3ebXMykcMXOcLeJ9xZ17XH,at,22850,73
2017-08-06,3EfugazgSddQvzZpkof5I4,at,16557,105
2017-08-06,3EmmCZoqpWOTY1g2GBwJoR,at,8921,166
2017-08-06,3eR23VReFzcdmS7TYCrhCe,at,26747,61
2017-08-06,3GPI7hYiqD6enLRobhkBm8,at,68556,20
2017-08-06,3H25ywsvlV0ZT2XSpSU7wk,at,20809,84
2017-08-06,3HVr6jTVwBHBa2flM0eURR,at,79415,11
2017-08-06,3kGfazcbVvVkuZunzlLgTD,at,42416,48
2017-08-06,3kxfsdsCpFgN412fpnW85Y,at,16991,108
2017-08-06,3kXqUXnukwkpsxhW8emNC0,at,15534,112
2017-08-06,3NdDpSvN911VPGivFlV5d0,at,15355,116
2017-08-06,3NwZZSfJMceF6voaxIWEoV,at,15190,113
2017-08-06,3PEgB3fkiojxms35ntsTgs,at,158833,1
2017-08-06,3QWjljChcOMkRDYSzF33Qr,at,16179,109
2017-08-06,3rOSwuTsUlJp0Pu0MkN8r8,at,21049,75
2017-08-06,3sgGmPQD2J6aQduN36RDBO,at,17566,102
2017-08-06,3sr3vqiXLSDIMd2XUDsHoK,at,16464,100
2017-08-06,3TZ3MiMILR5wrQbbWiFUwI,at,13947,107
2017-08-06,3vcHPShfJAFP3TtAAsTHsV,at,13440,138
2017-08-06,3VOtM6x5KXZuxSzHaaf9oO,at,1600,173
2017-08-06,3xXBsjrbG1xQIm1xv1cKOt,at,13223,106
2017-08-06,3Ytr1SUCUi6J3L9dRFx5iH,at,52299,36
2017-08-06,42HI1CnQ4meVfZCTSwZK0n,at,12837,161
2017-08-06,44ZrIaEhyvraIsML6wEQgJ,at,2011,160
2017-08-06,45OfR7ugJMgbFDuNOVpIq3,at,13699,129
2017-08-06,4aWmUDTfIPGksMNLV2rQP2,at,56152,29
2017-08-06,4b4KcovePX8Ke2cLIQTLM0,at,13988,135
2017-08-06,4bHsxqR3GMrXTxEPLuK5ue,at,9735,150
2017-08-06,4c2W3VKsOFoIg2SFaO6DY5,at,81852,11
2017-08-06,4dASQiO1Eoo3RJvt74FtXB,at,6805,193
2017-08-06,4gqMQftUs22F8pOGVn5Acr,at,15499,103
2017-08-06,4gZOWIMzQnn8H2ENrs7UsW,at,14928,122
2017-08-06,4Hf7WnR761jpxPr5D46Bcd,at,12916,163
2017-08-06,4iLqG9SeJSnt0cSPICSjxv,at,84026,10
2017-08-06,4kfm1uI9QGaoN9qm6CkAMn,at,14408,123
2017-08-06,4LAWlXLfXGgLBVsEJasi3m,at,1860,179
2017-08-06,4lharVQjYNhByFR8dSHkMA,at,26832,59
2017-08-06,4rkEjyRMjc6rcj7WROZ9XK,at,14980,124
2017-08-06,4tX7Nt68zEeb0Lt32ngQR0,at,9866,117
2017-08-06,4xBjsLUSjcx2h7PcRikpQp,at,7551,145
2017-08-06,51PIvodunv6NmX5250zxAh,at,3508,167
2017-08-06,51WUacrCkukxCgym463uNN,at,55978,32
2017-08-06,57p8CBvPOxrvyCbn6ttl5r,at,16829,103
2017-08-06,5amWhhuMPipfRYq3eLJNyF,at,20591,80
2017-08-06,5bcTCxgc7xVfSaMV3RuVke,at,90173,8
2017-08-06,5caMCe2gq8y72GVUEQEonQ,at,63188,23
2017-08-06,5CtI0qwDJkDQGwXD1H1cLb,at,76036,16
2017-08-06,5eek2X5459T1HoYJk2CKXv,at,12889,160
2017-08-06,5EnYT6F7wEcdege6mDHEfO,at,17643,94
2017-08-06,5eqK0tbzUPo2SoeZsov04s,at,21152,79
2017-08-06,5fpujciVjGBhnR2XFx06E7,at,13933,149
2017-08-06,5hAbqNBv8Zwfice31cOurK,at,5414,158
2017-08-06,5knuzwU65gJK7IF5yJsuaW,at,15206,128
2017-08-06,5lIat5pyge2yKkV20FlgQ7,at,9260,153
2017-08-06,5o4yGlG0PfeVUa6ClIyOxq,at,5274,189
2017-08-06,5oGm8Hm6sUQIlGu0X0p6xS,at,9172,149
2017-08-06,5Ohxk2dO5COHF1krpoPigN,at,18423,92
2017-08-06,5pvVAwQbuFoR7LkcicrKnk,at,11417,139
2017-08-06,5qqabIl2vWzo9ApSC317sa,at,12869,165
2017-08-06,5RaWsp47C42mNwpv3CleTu,at,2344,136
2017-08-06,5sNESr6pQfIhL3krM8CtZn,at,6885,171
2017-08-06,5sXH5is49Lxo6zQCksCKfe,at,3236,188
2017-08-06,5uCax9HTNlzGybIStD3vDh,at,11427,154
2017-08-06,5WEqjIUHkwZ5h3DSE7F9bM,at,6024,80
2017-08-06,5Z01UMMf7V1o0MzF86s6WJ,at,14613,125
2017-08-06,607TgBgbTvP8CTgIHN0R6q,at,23816,63
2017-08-06,60a0Rd6pjrkxjPbaKzXjfq,at,31570,54
2017-08-06,63JtyRFsZqi6Rf61T48YRJ,at,19216,86
2017-08-06,65zxRgDkq3Udy1X4ikkx8b,at,3746,162
2017-08-06,6a9vKVMFfNBi741DVSit3H,at,8597,131
2017-08-06,6cAKeFFYW2aClZSUyvqAEW,at,1812,141
2017-08-06,6De0lHrwBfPfrhorm9q1Xl,at,29035,57
2017-08-06,6DNtNfH8hXkqOX1sjqmI7p,at,1729,184
2017-08-06,6EpRaXYhGOB3fj4V2uDkMJ,at,89509,8
2017-08-06,6fTsxhIosAU6zXTAhSaemI,at,17278,95
2017-08-06,6fxVffaTuwjgEk5h9QyRjy,at,11001,154
2017-08-06,6gBFPUFcJLzWGx4lenP6h2,at,12999,165
2017-08-06,6HUnnBwYZqcED1eQztxMBN,at,31687,53
2017-08-06,6HxFJbQahRd5rWQ752D710,at,32465,52
2017-08-06,6HZILIRieu8S0iqY8kIKhj,at,8572,182
2017-08-06,6jA8HL9i4QGzsj6fjoxp8Y,at,82234,12
2017-08-06,6kex4EBAj0WHXDKZMEJaaF,at,56024,34
2017-08-06,6mORGLOz79w6VsCRLWYYuK,at,14209,116
2017-08-06,6mw02h3qbWmuq2bJCRjRAe,at,46785,45
2017-08-06,6mzTuMlbCgEtoCitsszlqP,at,9608,67
2017-08-06,6PCUP3dWmTjcTtXY02oFdT,at,18548,95
2017-08-06,6Pgkp4qUoTmJIPn7ReaGxL,at,1962,165
2017-08-06,6QgjcU0zLnzq5OrUoSZ3OK,at,19960,88
2017-08-06,6RUKPb4LETWmmr3iAEQktW,at,58552,27
2017-08-06,6Sr3iRWoMsyqVfNDJJQmzk,at,1708,187
2017-08-06,6SRnVRobwLtovI4JEWejDv,at,5915,141
2017-08-06,6TG4IZt8i47CFbMoVFVSbh,at,2665,120
2017-08-06,6tinFGP1QJuRbyeCekZcLZ,at,7298,164
2017-08-06,6TYatDhm4HnkWNqStibZr5,at,16273,115
2017-08-06,6vFR3EXsCZ8JurXwzlM8z7,at,3230,184
2017-08-06,6WbADFqMvR8N5u0BvtsWQE,at,17802,23
2017-08-06,6wHRm1KR8pzVDPdmR6Qovj,at,16466,116
2017-08-06,6XOYVSmNDjKUNMXooU4s4z,at,25281,62
2017-08-06,6y2Kaz9QI01XBKJ8mTb7Pf,at,5421,148
2017-08-06,6yDVzSw6ADBAQNgBSkkdw6,at,1940,168
2017-08-06,6yr8GiTHWvFfi4o6Q5ebdT,at,13360,151
2017-08-06,6ZyLo7sln0QFP7YXqgXCU8,at,18140,95
2017-08-06,72jbDTw1piOOj770jWNeaG,at,18487,98
2017-08-06,76gwG061wqdatYhicO2hG4,at,14785,134
2017-08-06,78rIJddV4X0HkNAInEcYde,at,20873,84
2017-08-06,79cuOz3SPQTuFrp8WgftAu,at,76916,15
2017-08-06,79NlESqzFSW0hdBWgls4FX,at,12065,104
2017-08-06,7abpmGpF7PGep2rDU68GBR,at,25199,65
2017-08-06,7aF09WaavZAmAWuUeYxlYD,at,22406,67
2017-08-06,7anBA0IdgFaN3Pbyk2tog0,at,54017,35
2017-08-06,7BKLCZ1jbUBVqRi2FVlTVw,at,15068,130
2017-08-06,7d2QNWdojil8IXENPnAgTv,at,27619,59
2017-08-06,7F9vK8hNFMml4GtHsaXui6,at,57622,25
2017-08-06,7FpW9V6XATqH6z7jhqQjlp,at,4064,137
2017-08-06,7fUWZUNj5qbEuoL6K9947g,at,48833,42
2017-08-06,7G7xvFVMNFpCo3c3CF6km8,at,1717,187
2017-08-06,7gHs73wELdeycvS48JfIos,at,10706,172
2017-08-06,7hCJgEQQqOlQrWQ9iOZ495,at,7513,159
2017-08-06,7HGHhLbAklVxGkYdwyeVML,at,15347,125
2017-08-06,7i2DJ88J7jQ8K7zqFX2fW8,at,17029,100
2017-08-06,7JuGl6cntiqvXVgXJFSggk,at,5385,153
2017-08-06,7jwrzVooEMG1LcH2hFMIm4,at,7444,72
2017-08-06,7kOgMK63girYyYwLCo5aiW,at,14658,107
2017-08-06,7KXjTSCq5nL1LoYtL7XAwS,at,28899,58
2017-08-06,7LEydI5NfjY6mZfKwYIptZ,at,1768,146
2017-08-06,7lQ8MOhq6IN2w8EYcFNSUk,at,4950,180
2017-08-06,7McVnXcGdaVAzjKpN1BWPb,at,57427,28
2017-08-06,7nAfXgeHfDO50upcOjJOaq,at,11136,147
2017-08-06,7nKBxz47S9SD79N086fuhn,at,65051,21
2017-08-06,7oK9VyNzrYvRFo7nQEYkWN,at,1764,196
2017-08-06,7pJ4iEOOwUEzO3m9Hh3Ojr,at,9357,151
2017-08-06,7qiZfU4dY1lWllzX7mPBI3,at,66863,20
2017-08-06,7rfiXyFb5M9BqdkvKvVEiB,at,13634,132
2017-08-06,7tr2za8SQg2CI8EDgrdtNl,at,18760,96
2017-08-06,7vGuf3Y35N4wmASOKLUVVU,at,7711,58
2017-08-06,7vnEuDZTbPRu5ThYoMv7G0,at,27007,58
2017-08-13,00lNx0OcTJrS3MKHcB80HY,at,20448,90
2017-08-13,02WacdrRpm4zlP8H7X6bnQ,at,1750,195
2017-08-13,04CttTezSnv71USiiG9mIo,at,13444,119
2017-08-13,05aYPqscr6UPjgU3ha3vzD,at,15377,121
2017-08-13,05Mp2UJulSttxQ4E6hQPH3,at,27788,62
2017-08-13,06SlruQYZCozqCdlar8Y2g,at,16668,102
2017-08-13,07TAUihsoCBnLWWXuZYUyw,at,55861,27
2017-08-13,0afhq8XCExXpqazXczTSve,at,46879,42
2017-08-13,0B48113ZG9UfkWWt7qD9xX,at,6403,67
2017-08-13,0CcQNd8CINkwQfe1RDtGV6,at,54745,29
2017-08-13,0dA2Mk56wEzDgegdC6R17g,at,27988,55
2017-08-13,0ekFioHmdtwcITYOYXavl6,at,14531,123
2017-08-13,0FuTx2s3YH1ppmtiM6l0zI,at,15173,110
2017-08-13,0gHS4d1Per54lZHgO9B64x,at,3117,110
2017-08-13,0jdny0dhgjUwoIp5GkqEaA,at,21591,80
2017-08-13,0JiVRyTJcJnmlwCZ854K4p,at,14339,137
2017-08-13,0KKkJNfGyhkQ5aFogxQAPU,at,14630,128
2017-08-13,0L1IY5QgkAAzNSgVtEeUn7,at,10655,111
2017-08-13,0NiXXAI876aGImAd6rTj8w,at,104901,4
2017-08-13,0ofbQMrRDsUaVKq2mGLEAb,at,28396,55
2017-08-13,0QsvXIfqM0zZoerQfsI9lm,at,13689,144
2017-08-13,0qYTZCo5Bwh1nsUFGZP3zn,at,13922,141
2017-08-13,0RCSckg7PFBBfwG73ydbOG,at,6715,183
2017-08-13,0RYXEibxMami3QuT8kn4Iz,at,21528,75
2017-08-13,0SsP7gCmOC9eMld6QWjB7f,at,3158,106
2017-08-13,0tgVpDi06FyKpA1z0VMD4v,at,1586,186
2017-08-13,0tKcYR2II1VCQWT79i5NrW,at,122291,2
2017-08-13,0Vy7fWzknPBpNTwJkGc7Sm,at,9124,154
2017-08-13,0xCXcq4y44uHJtJ7zZDF3d,at,20330,79
2017-08-13,0XfOi87h82i09rQjWYG0Bm,at,29421,57
2017-08-13,0xG0SHshCStMEyNbNC5d4k,at,14566,125
2017-08-13,0xKGPkn1RLsVifjDs4183v,at,1862,196
2017-08-13,0XLOf9LhyazPX9Ld8jPiUq,at,39446,48
2017-08-13,0Z9jqSdGwojVqmlwszKoau,at,1679,188
2017-08-13,104buTcnP2AsxqB7U1FIZ4,at,26549,59
2017-08-13,12ip0ceCeszDTDFxDY1AXJ,at,25105,54
2017-08-13,140GdyvzODCuH2w5oL8F4e,at,3470,174
2017-08-13,152lZdxL1OR0ZMW6KquMif,at,14749,120
2017-08-13,167NczpNbRF7oWakJaY3Hh,at,29745,56
2017-08-13,1839RWzPRZCVgvamu4sHSN,at,15266,119
2017-08-13,1BRdeyNaPcblzeqaBum5TS,at,12754,169
2017-08-13,1cG0umU5TKStygKsPFZ9pY,at,18094,105
2017-08-13,1CKd1PnqfYx0H12V9MSaIY,at,14153,129
2017-08-13,1CnPYaKxTVb4LWOtiGOm0m,at,13685,139
2017-08-13,1dD3FPQw7qLdlPh1g1ZKRS,at,12733,166
2017-08-13,1Eck97uRMlprKOOJN9oO1E,at,10527,163
2017-08-13,1EsYvNwt8f2WhERX1OsMOZ,at,9515,80
2017-08-13,1f3flfdU4VDM2OBDD2FMia,at,54637,27
2017-08-13,1HxvdVlvQH5NUPi1wsq5L1,at,21968,81
2017-08-13,1iTKkkgXj8kJkGdjGGBFqL,at,18300,97
2017-08-13,1Ld0mRpHXYXzIi95T064bM,at,16223,31
2017-08-13,1louJpMmzEicAn7lzDalPW,at,47543,41
2017-08-13,1NDxZ7cFAo481dtYWdrUnR,at,68145,19
2017-08-13,1nTgtGpUoKpA97ZbgZPiZR,at,1755,184
2017-08-13,1nttRCHJ5kjtANu06AjiKu,at,3375,172
2017-08-13,1OAh8uOEOvTDqkKFsKksCi,at,79008,11
2017-08-13,1qOLh0tI7trd1zdDKxYZTe,at,3461,185
2017-08-13,1QzmdyU1N47jAj0ao5IvlW,at,13871,136
2017-08-13,1R8eM53yWnjsfiWktgObe7,at,65260,21
2017-08-13,1sBhJGPUKrdRycgKxve70v,at,72331,17
2017-08-13,1sCxVKWImDZSZKvG0U9B23,at,17923,82
2017-08-13,1SJtlNRJDeYHioymcvsqev,at,41186,48
2017-08-13,1Sl3njkhhz8nrSPZroDQ82,at,33619,51
2017-08-13,1tdohH49HMAFjlp1QSo6j8,at,8745,85
2017-08-13,1wjzFQodRWrPcQ0AnYnvQ9,at,81991,10
2017-08-13,1x5sYLZiu9r5E43kMlt9f8,at,44273,45
2017-08-13,1XRTXNP8eLpWXfso8Q4dC5,at,6995,183
2017-08-13,1yxgsra98r3qAtxqiGZPiX,at,20591,95
2017-08-13,25C5CowdsfXld2jJanbiex,at,45333,44
2017-08-13,27XVTa9Eb2nO6lhhY5SbTl,at,20799,86
2017-08-13,2bSPH2uow0jTpc0F6EZGMk,at,20322,94
2017-08-13,2CPqh63wRVscbceKcPxwvv,at,14482,131
2017-08-13,2D2aN1LbKCJNe6jj3RBC7Z,at,7159,172
2017-08-13,2ekn2ttSfGqwhhate0LSR0,at,63726,21
2017-08-13,2eMwDehkIC1j68U6FA3Eiq,at,31365,53
2017-08-13,2Gl0FzuLxflY6nPifJp5Dr,at,42770,47
2017-08-13,2habSXqcJGExM6JJyskY7O,at,23114,73
2017-08-13,2HzfRSfCogBSsgW2CckVA2,at,13713,128
2017-08-13,2KHbPYI22yWIOgWUsApYIS,at,6872,185
2017-08-13,2KklXplRtxMsBYo474Es0w,at,55762,28
2017-08-13,2Lg1njXKvhgv72U9QkrwXi,at,9770,136
2017-08-13,2mfUa8bLs2s5N4VaqJZ4lZ,at,24061,68
2017-08-13,2nLtzopw4rPReszdYBJU6h,at,18279,104
2017-08-13,2nYpbaLykC2cjU8Yt5KF1v,at,13873,139
2017-08-13,2OALaHcDdKkjYEpAr0Qzab,at,27099,63
2017-08-13,2p9JxKmuRDnvPGNrQ2UM9i,at,7953,103
2017-08-13,2PcREcTtGiNTUCM4g2Qg4Z,at,22850,70
2017-08-13,2rb5MvYT7ZIxbKW5hfcHx8,at,119217,3
2017-08-13,2RttW7RAu5nOAfq6YFvApB,at,6897,152
2017-08-13,2VJ8G0LeX2hu7RWc4suNhe,at,6952,182
2017-08-13,2XbPIycgx6OkOXQ9IHbbmL,at,2403,132
2017-08-13,2YJiphD96INAmMzRHc0UdK,at,3538,181
2017-08-13,2ZblF7TnUfCVRPWWgBeEhe,at,14679,125
2017-08-13,31MkGwj0SWgZaTvEt5Hgxv,at,39058,46
2017-08-13,39qlqpwVzRkQP6WsILfIB5,at,20406,86
2017-08-13,3a1lNhkSLSkpJE4MSHpDu9,at,24592,70
2017-08-13,3A7qX2QjDlPnazUsRk5y0M,at,92040,6
2017-08-13,3aDYo34VzVf2i8aJyJk0ca,at,22323,74
2017-08-13,3aLSrx8qhssXrh5yjB6oy9,at,21405,71
2017-08-13,3APtAcYryweM13qsHFUkmk,at,8413,185
2017-08-13,3asFGFY3uLjMDmML1p0tYm,at,5562,177
2017-08-13,3B54sVLJ402zGa6Xm4YGNe,at,92792,6
2017-08-13,3b5Li4QKDVBx1x7fQuu54a,at,53842,30
2017-08-13,3BDJQNagxTyHWKNvcHtsin,at,9890,116
2017-08-13,3bidbhpOYeV4knp8AIu8Xn,at,8644,190
2017-08-13,3bWAqKDWg6u1davspr5IkS,at,104793,4
2017-08-13,3caMfJGFp53NAH2TuigdNj,at,53864,33
2017-08-13,3CUsYy61rwbmpi6bHDnuD4,at,15997,98
2017-08-13,3D3Tkk0d9UmECpH5Fprmuv,at,4252,119
2017-08-13,3DXncPQOG4VBw3QHh3S817,at,62640,21
2017-08-13,3E2Zh20GDCR9B1EYjfXWyv,at,22196,77
2017-08-13,3EB28IRRCjgvEpeOkdixlA,at,8731,166
2017-08-13,3ebXMykcMXOcLeJ9xZ17XH,at,20772,88
2017-08-13,3EfugazgSddQvzZpkof5I4,at,15227,121
2017-08-13,3EmmCZoqpWOTY1g2GBwJoR,at,5275,182
2017-08-13,3eR23VReFzcdmS7TYCrhCe,at,25246,67
2017-08-13,3GPI7hYiqD6enLRobhkBm8,at,75433,11
2017-08-13,3H25ywsvlV0ZT2XSpSU7wk,at,20368,93
2017-08-13,3HVr6jTVwBHBa2flM0eURR,at,79509,10
2017-08-13,3KD8GGxoGJOJVuy4775MFn,at,6482,125
2017-08-13,3kGfazcbVvVkuZunzlLgTD,at,33050,52
2017-08-13,3kxfsdsCpFgN412fpnW85Y,at,13662,116
2017-08-13,3kXqUXnukwkpsxhW8emNC0,at,15021,115
2017-08-13,3NdDpSvN911VPGivFlV5d0,at,15205,122
2017-08-13,3NwZZSfJMceF6voaxIWEoV,at,14390,125
2017-08-13,3PEgB3fkiojxms35ntsTgs,at,161441,1
2017-08-13,3QWjljChcOMkRDYSzF33Qr,at,16610,105
2017-08-13,3rOSwuTsUlJp0Pu0MkN8r8,at,19496,90
2017-08-13,3sgGmPQD2J6aQduN36RDBO,at,17226,109
2017-08-13,3sr3vqiXLSDIMd2XUDsHoK,at,14432,122
2017-08-13,3TZ3MiMILR5wrQbbWiFUwI,at,3701,126
2017-08-13,3V9DfRoS7JfSkuTyNEsCxQ,at,3603,81
2017-08-13,3vcHPShfJAFP3TtAAsTHsV,at,11027,158
2017-08-13,3xXBsjrbG1xQIm1xv1cKOt,at,1822,195
2017-08-13,3Ytr1SUCUi6J3L9dRFx5iH,at,48764,41
2017-08-13,3zoYkqS4y2BsGVShPL2nTE,at,6379,70
2017-08-13,42HI1CnQ4meVfZCTSwZK0n,at,1834,193
2017-08-13,44SPmnWRvznw3B1yiZFvTD,at,8700,100
2017-08-13,45OfR7ugJMgbFDuNOVpIq3,at,12211,126
2017-08-13,4aWmUDTfIPGksMNLV2rQP2,at,51674,33
2017-08-13,4b4KcovePX8Ke2cLIQTLM0,at,14646,123
2017-08-13,4bHsxqR3GMrXTxEPLuK5ue,at,10879,161
2017-08-13,4c2W3VKsOFoIg2SFaO6DY5,at,82742,10
2017-08-13,4dASQiO1Eoo3RJvt74FtXB,at,6878,183
2017-08-13,4gqMQftUs22F8pOGVn5Acr,at,14820,117
2017-08-13,4gZOWIMzQnn8H2ENrs7UsW,at,14491,121
2017-08-13,4Hf7WnR761jpxPr5D46Bcd,at,5143,167
2017-08-13,4iLqG9SeJSnt0cSPICSjxv,at,80519,11
2017-08-13,4LAWlXLfXGgLBVsEJasi3m,at,13489,136
2017-08-13,4lharVQjYNhByFR8dSHkMA,at,25466,62
2017-08-13,4rkEjyRMjc6rcj7WROZ9XK,at,5900,138
2017-08-13,4tX7Nt68zEeb0Lt32ngQR0,at,8726,173
2017-08-13,4xBjsLUSjcx2h7PcRikpQp,at,1699,174
2017-08-13,51WUacrCkukxCgym463uNN,at,55382,27
2017-08-13,57p8CBvPOxrvyCbn6ttl5r,at,22164,82
2017-08-13,5amWhhuMPipfRYq3eLJNyF,at,20985,78
2017-08-13,5bcTCxgc7xVfSaMV3RuVke,at,87777,8
2017-08-13,5caMCe2gq8y72GVUEQEonQ,at,61382,23
2017-08-13,5CtI0qwDJkDQGwXD1H1cLb,at,69214,17
2017-08-13,5dbSyYN5eWW3DzaLmu3ies,at,1950,165
2017-08-13,5eek2X5459T1HoYJk2CKXv,at,12715,170
2017-08-13,5EnYT6F7wEcdege6mDHEfO,at,12962,158
2017-08-13,5eqK0tbzUPo2SoeZsov04s,at,21252,87
2017-08-13,5fpujciVjGBhnR2XFx06E7,at,14389,131
2017-08-13,5hAbqNBv8Zwfice31cOurK,at,5251,170
2017-08-13,5knuzwU65gJK7IF5yJsuaW,at,14559,127
2017-08-13,5kp5Bw9kkolIzJiu3dfgpR,at,1913,168
2017-08-13,5lIat5pyge2yKkV20FlgQ7,at,11472,123
2017-08-13,5oGm8Hm6sUQIlGu0X0p6xS,at,11136,159
2017-08-13,5Ohxk2dO5COHF1krpoPigN,at,16955,112
2017-08-13,5pvVAwQbuFoR7LkcicrKnk,at,3588,171
2017-08-13,5qqabIl2vWzo9ApSC317sa,at,13227,145
2017-08-13,5uCax9HTNlzGybIStD3vDh,at,9155,150
2017-08-13,5WEqjIUHkwZ5h3DSE7F9bM,at,9377,133
2017-08-13,5XQMr19TL7Mfksq9zihbOu,at,5992,76
2017-08-13,5Z01UMMf7V1o0MzF86s6WJ,at,14147,134
2017-08-13,5Z3GHaZ6ec9bsiI5BenrbY,at,15090,115
2017-08-13,607TgBgbTvP8CTgIHN0R6q,at,22368,74
2017-08-13,60a0Rd6pjrkxjPbaKzXjfq,at,23955,66
2017-08-13,63JtyRFsZqi6Rf61T48YRJ,at,18319,99
2017-08-13,65zxRgDkq3Udy1X4ikkx8b,at,1521,199
2017-08-13,6a9vKVMFfNBi741DVSit3H,at,12665,130
2017-08-13,6De0lHrwBfPfrhorm9q1Xl,at,29859,58
2017-08-13,6EpRaXYhGOB3fj4V2uDkMJ,at,86294,8
2017-08-13,6fTsxhIosAU6zXTAhSaemI,at,14856,120
