artistName	trackID	trackName	rank	streams	frequency	danceability	energy	key	loudness	speechiness	acousticness	instrumentalness	liveness	valence	tempo	duration_ms	time_signature	isrc	spotifyArtistID	releaseDate	daysSinceRelease	top10	spotifyFollowers	mbid	artistCountry
drake	2AGottAzfC8bHzF7kEJ3Wa	Diamonds Dancing	17	2519362	25	0.512	0.366	1	-10.828	0.0469	0.157	0.0000354	0.111	0.185	136.14	314632	4	USCM51500294	3TVXtAsR1Inumwj472S9r4	25.09.2015	555	0	9338964	9fff2f8a-21e6-47de-a2b8-7f449929d43f	CA
rihanna	2aksifNn5ph8igDOkPBA02	Love On The Brain	39	3612752	24	0.506	0.641	4	-4.815	0.0456	0.0848	0.00000809	0.073	0.385	171.957	224000	3	QM5FT1600120	5pKCCKE2ajJHZ9KAiaK11H	29.01.2016	429	0	9687316	73e5e69d-3554-40d8-8516-00cb38737a1c	0
lil uzi vert	2ANLarE8yHVsLWW21nj79M	You Was Right	28	3135938	42	0.843	0.359	0	-7.417	0.461	0.069	0	0.12	0.156	81.987	163944	4	USAT21601721	4O15NlyKLIASxsJ0PrXPfz	27.05.2016	310	0	793847	8837b875-3689-4646-b3fd-d8b53815c7a8	0
fat joe	2AYTGaclgKXACh13nJRVcV	All The Way Up (Remix)	128	1124141	7	0.564	0.717	10	-6.403	0.397	0.097	0	0.493	0.421	117.489	284831	5	USUYG1102676	3ScY9CQxNLQei8Umvpx5g6	27.05.2016	310	0	158901	a6a4c910-2b22-4a6f-aebe-805b176c47b8	US
old dominion	2BeispT0rpKZX9RhI1H8vL	Break Up with Him	147	692737	13	0.615	0.65	3	-4.944	0.0347	0.0718	0	0.101	0.538	152.086	207733	4	USRN11500243	6y8XlgIV8BLlIg1tT1R10i	06.11.2015	513	0	93849	a320c615-206f-452f-9a9b-13ea15f8c0eb	US
pitbull	2bJvI42r8EF3wxjOuDav4r	Time of Our Lives	45	1410735	11	0.72	0.802	1	-5.797	0.0582	0.0921	0	0.694	0.716	124.043	229360	4	USRC11402647	0TnOYISbd1XYRBk9myaseg	21.11.2014	863	0	3570293	d262ea27-3ffe-40f7-b922-85c42d625e67	US
kodak black	2BoS7pU92MQtynhQ0cZOLT	Tunnel Vision	5	7341536	4	0.497	0.489	11	-7.724	0.294	0.0576	0.0000991	0.122	0.231	171.853	268187	4	USAT21700379	46SHBwWsqBkxI7EeeBEQG7	17.02.2017	44	1	638302	5ec1ecc6-4535-4911-a27a-e26343f4a189	0
k camp	2BqQQXuBOuhaWeUP7okEx0	Comfortable	92	928736	11	0.775	0.417	7	-8.895	0.0974	0.72	0	0.125	0.623	109.956	211573	4	USUM71507562	5bgfj5zUoWpyeVatGDjn6H	09.06.2015	663	0	361017	6256d2b2-7515-4986-b27c-af533758a156	0
noah cyrus	2BrzlUj1u1CtvaJDGIKpsP	Make Me (Cry)	55	2279393	16	0.588	0.471	0	-7.287	0.0577	0.592	0.00146	0.0733	0.211	152.881	242081	4	QM33K1500042	55fhWPvDiMpLnE4ZzNXZyW	15.11.2016	138	0	73935	5df148ae-78eb-495a-8a0b-d16f3105992d	US
kanye west	2BsaECzKFhYT81E0uVZEv4	Famous	60	1639796	1	0.363	0.745	6	-3.705	0.185	0.0487	0	0.119	0.452	174.064	196280	4	USUM71603020	5K4W6rqBFWDnAN6FQUkS6x	15.06.2016	291	0	4422939	164f0d73-1234-4e2c-8743-d77bf2191051	0
avicii	2BVVmJQZv4fOPWavI9mkIj	Broken Arrows	110	857426	4	0.634	0.674	7	-7.145	0.0465	0.0487	0.00116	0.102	0.293	115.995	232760	4	CHB701400188	1vCWHaC5f2uS3yhpwWbIA6	02.10.2015	548	0	5538969	c85cfd6b-b1e9-4a50-bd55-eb725f04f7d5	SE
logic	2c8sgbZoEanC3QyFNZxUcA	Flexicution	46	2510064	15	0.772	0.701	0	-6.605	0.0724	0.0581	0.00159	0.106	0.707	159.954	218947	4	USUM71604619	4xRYI6VqpkE3UwrDrAZL8L	14.06.2016	292	0	941257	713e751f-3ddb-4b77-b3b1-9e6f2e953ad5	US
future	2Ce5IyMlVRVvN997ZJjJJA	Selfish	24	4392715	3	0.415	0.369	8	-10.044	0.0741	0.0303	0.00000764	0.383	0.0951	95.746	251423	4	USSM11701732	1RyvyyTE3xzB2ZywiAwp0i	24.02.2017	37	0	2423167	48262e82-db9f-4a92-b650-dfef979b73ec	0
the weeknd	2Ch7LmS7r2Gy2kc64wv3Bz	Die For You	17	4429069	16	0.585	0.513	1	-7.126	0.07	0.1	0	0.147	0.532	133.387	260253	4	USUG11601011	1Xyo4u8uXC1ZmMpatF05PJ	25.11.2016	128	0	5418922	c8b03190-306c-4120-bb0b-6f2ebfc06ea9	CA
grace	2CpH1L4CUR47RARB3PgY1l	You Don't Own Me	143	994471	3	0.336	0.664	7	-5.68	0.102	0.166	0.00000131	0.0575	0.303	186.394	199315	3	USRC11500344	6y5amJcTjeDgLXIjtQLMst	17.03.2015	747	0	77280	1ec7db1c-2205-4080-8141-440a4dcaaee1	AU
mike perry	2CPqh63wRVscbceKcPxwvv	The Ocean	37	2922516	24	0.632	0.575	5	-6.478	0.029	0.0225	0.00000181	0.104	0.229	90.037	183414	4	SE3AA1600005	6lB8vOoI4DRrrVxXwuV19c	15.04.2016	352	0	50339	54f04111-4aa6-4095-9497-eb74fc47c0dd	0
tyga	2Cth0v1xri32oZ799rL3rl	Feel Me	147	1184806	1	0.442	0.636	1	-4.219	0.262	0.124	0	0.879	0.228	87.692	199957	5	USUM71615276	5LHRHt1k9lMyONurDHEdrp	01.01.2017	91	0	1812002	ce09ea31-3d4a-4487-a797-e315175457a0	US
zayn	2cvFLZPAQoGeQnIRPt2LHE	MiNd Of MiNdd (Intro)	171	825997	1	0.581	0.32	11	-8.807	0.0309	0.798	0.0105	0.206	0.294	110.04	57320	4	USRC11600386	5ZsFI1h6hIdQRw2ti0hz81	25.03.2016	373	0	1423958	985f7e6f-0a7e-4de7-b9ec-a5dac63cb2f7	GB
hozier	2CyE2IRLBN1lWdrELMqgwx	Someone New	158	663739	9	0.593	0.539	7	-5.946	0.0349	0.407	0.00000231	0.286	0.559	91.98	222814	4	IEACJ1400143	2FXC3k01G6Gw61bmprjgqS	06.10.2014	909	0	1406367	b4691384-50c3-4afd-9988-51d3ec5db65d	IE
gucci mane	2cZRGrMM82Xoh9SYsO46hR	No Sleep - Intro	160	935620	1	0.867	0.505	0	-6.862	0.0468	0.0743	0	0.141	0.249	111.956	214520	4	USAT21601954	13y7CgLHjMVRMDqxdx0Xdo	15.07.2016	261	0	683018	36494952-f434-45d8-a958-8b4acdbcf8a8	0
fetty wap	2d8JP84HNLKhmd6IYOoupQ	Trap Queen	9	3089439	59	0.746	0.873	7	-3.803	0.128	0.0244	0	0.354	0.808	148.075	222093	4	QM7XC1400004	6PXS4YHDkKvl1wkIl4V8DL	25.09.2015	555	1	2023198	e3492ea0-5997-4241-a7bf-2fd7fb1bfad1	US
lady gaga	2dCcDpm6O6ocomusl5ao6p	Diamond Heart	125	1126944	1	0.661	0.648	3	-5.385	0.0682	0.0696	0.00000109	0.126	0.349	127.764	210427	4	USUM71609729	1HY2Jd0NmPuamShAr6KMms	21.10.2016	163	0	2661571	650e7db6-b795-4eb5-a702-5ea2fc46c848	US
ed sheeran	2dfHh7ECGxfNqZTQno09Vk	Hearts Don't Break Around Here	28	4365912	2	0.604	0.366	7	-7.881	0.0267	0.719	0	0.162	0.157	105.177	248413	3	GBAHS1700032	6eUKZXaKkcviH0Ku9w2n3V	03.03.2017	30	0	8493426	b8a7c51f-362c-4dcb-a259-bc6e0095f0a6	GB
panic! at the disco	2DgdHcjWmO3qd50RzuBLgZ	House Of Memories	94	1122860	2	0.506	0.817	11	-5.051	0.0335	0.00272	0	0.0486	0.48	109.952	208707	4	USAT21503701	20JZFwl6HVl6yg8a4H3ZqK	15.01.2016	443	0	2295247	b9472588-93f3-4922-a1a2-74082cdf9ce8	US
travis scott	2dJ4rGtsOHOgvTQawsCRtg	Pray 4 Love	125	783668	1	0.629	0.578	1	-4.704	0.0428	0.2	0	0.151	0.218	79.94	307000	4	USSM11506732	0Y5tJX1MQlPlqiwlOH1tJY	04.09.2015	576	0	852854	e4a51f17-a57b-47b1-b37b-f552d0f8e9e6	US
sam smith	2DnBQKrh8aodN4dBSdXAUh	Like I Can	124	679823	8	0.654	0.631	7	-6.611	0.0395	0.356	0.0000264	0.124	0.479	99.94	167066	4	GBUM71308834	2wY79sveU1sp5g7SokKOiI	17.03.2016	381	0	3097876	5a85c140-dcf9-4dd2-b2c8-aff0471549f3	GB
drake	2durxb17bXcmQJHSt8JAdO	No Tellin'	161	575289	8	0.827	0.477	7	-10.408	0.275	0.535	0	0.136	0.563	95.03	310933	4	USCM51500017	3TVXtAsR1Inumwj472S9r4	13.02.2015	779	0	9338970	9fff2f8a-21e6-47de-a2b8-7f449929d43f	CA
maroon 5	2dyyOwe0KxTZTJjjXDeLmU	Feelings	124	806419	3	0.692	0.751	1	-5.353	0.0781	0.0039	0	0.0555	0.731	121.968	194773	4	USUM71410363	04gDigrS5kc9YWfZHwBETP	15.05.2015	688	0	7700792	0ab49580-c84f-44d4-875f-d83760ea2cfe	US
kyle	2EEeOnHehOozLq4aS0n6SL	iSpy (feat. Lil Yachty)	2	8744283	5	0.746	0.653	7	-6.745	0.289	0.378	0	0.229	0.663	75.016	253107	4	USAT21700378	4qBgvVog0wzW75IQ48mU7v	02.12.2016	121	1	178229	75b7ef51-0b2c-4e86-978a-b8a98095eed7	0
the beatles	2EqlS6tkEnglzr7tkKAAYD	Come Together - Remastered	56	1230577	2	0.533	0.376	9	-11.913	0.0393	0.0302	0.248	0.0926	0.179	165.007	259947	4	GBAYE0601690	3WrFJ7ztbogyGnTHbHJFl2	24.12.2015	465	0	3021937	b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d	GB
dj khaled	2eqUZAVXjK61mZqLl4LKJJ	I Got the Keys	80	1674093	11	0.686	0.623	1	-3.425	0.13	0.00287	0.00145	0.219	0.166	140.171	219759	4	USSM11605170	0QHgL1lAIqAw0HtD7YldmP	04.07.2016	272	0	851422	081a2d60-9791-4e05-a075-f1890355eeee	US
dj khaled	2fa6SJosRytOmG8bXFJzuL	Gold Slugs	72	1107514	1	0.403	0.919	0	-1.925	0.28	0.323	0	0.382	0.61	117.435	258600	5	USQX91502806	0QHgL1lAIqAw0HtD7YldmP	13.10.2015	537	0	851422	081a2d60-9791-4e05-a075-f1890355eeee	US
drake	2FBUoWkIuQXwayw2RNo5l6	Hotline Bling	49	2404604	37	0.903	0.62	2	-8.094	0.0587	0.00347	0.000119	0.0504	0.55	134.96	267067	4	USCM51500238	3TVXtAsR1Inumwj472S9r4	06.05.2016	331	0	9338970	9fff2f8a-21e6-47de-a2b8-7f449929d43f	CA
kendrick lamar	2fgAJeky8Cpsr8Cfvn2NVp	untitled 03 | 05.28.2013.	16	3422001	3	0.825	0.547	1	-12.496	0.263	0.594	0.00000277	0.149	0.572	104.019	154347	4	USUM71601673	2YZyLoL8N0Wb9xBt1NhZWg	04.03.2016	394	0	3454504	381086ea-f511-4aba-bdf9-71c753dc5077	US
panic! at the disco	2fh3bZ8jZhMxOcfESE9nQY	Don't Threaten Me With A Good Time	59	1391943	3	0.559	0.895	1	-4.476	0.0832	0.0154	0	0.175	0.563	183.825	213093	4	USAT21503695	20JZFwl6HVl6yg8a4H3ZqK	01.01.2016	457	0	2295247	b9472588-93f3-4922-a1a2-74082cdf9ce8	US
kygo	2FiSTH0GYpIioUgjfzMIja	Stay	50	2418594	14	0.648	0.736	8	-7.948	0.0385	0.0444	0.000137	0.171	0.376	103.027	239465	4	SEBGA1500364	23fqKkggKUBHNkbKtXEls4	04.12.2015	485	0	1389135	ba0e7638-0cd6-4ff4-8987-c3e224d22c23	NO
thomas rhett	2Fk0WwAqTBesLtKg97nojy	Crash And Burn	73	1111756	12	0.693	0.789	5	-5.161	0.0315	0.0768	0.00000119	0.178	0.789	130.025	190733	4	USLXJ1507175	6x2LnllRG5uGarZMsD4iO8	07.04.2015	726	0	403901	bca8bfc0-9d5b-449b-b713-914596f88d56	US
chance the rapper	2fl0B0OaXjWbjHCQFx2O8W	Summer Friends (feat. Jeremih & Francis & The Lights)	138	1116126	3	0.693	0.426	8	-12.476	0.302	0.675	0.0000103	0.115	0.475	144.796	290316	4	TCACO1667426	1anyVhU62p31KFi8MEzkbf	27.05.2016	310	0	1322252	373a4c98-a46b-48e4-86ec-f6ca65b4f438	0
panic! at the disco	2fmCA13dwQQOGBIbIOWRiJ	LA Devotee	72	1233881	3	0.49	0.848	9	-5.05	0.0645	0.00043	0.00000849	0.0665	0.713	175.998	196520	4	USAT21503698	20JZFwl6HVl6yg8a4H3ZqK	27.11.2015	492	0	2295247	b9472588-93f3-4922-a1a2-74082cdf9ce8	US
dj snake	2Fn3coxd0xAZ09JtrgcgHa	Middle	14	4239715	32	0.604	0.745	9	-4.103	0.0385	0.0161	0	0.0542	0.216	104.941	220573	4	USUM71515784	540vIaP2JwjQb9dm3aArA4	05.08.2016	240	0	1024818	31445b1e-96f3-4c7f-84ec-dd02e647e690	FR
wham!	2FRnf9qhLbvw8fu4IBXx78	Last Christmas	103	1531361	4	0.735	0.478	2	-12.472	0.0293	0.189	0.00000248	0.355	0.944	107.682	262960	4	GBBBM8400019	5lpH0xAS4fVfLkACg9DAuM	29.11.1988	1000	0	172334	d570bb31-b9ca-45a4-a2d9-11b186d9c159	GB
queen	2fuCquhmrzHpu5xcA1ci9x	Under Pressure - Remastered 2011	57	1364698	1	0.671	0.712	2	-7.815	0.0476	0.429	0	0.103	0.484	113.805	248440	4	GBUM71029622	1dfeR4HaWDbWqFHLkxsg1d	01.01.2011	1000	0	3462315	0383dadf-2a4e-4d10-a46a-e9e041da8eb3	GB
5 seconds of summer	2G2EVFuJDHIkxilPBeXnDp	She's Kinda Hot	116	823714	1	0.666	0.903	4	-4.82	0.0308	0.00207	0	0.11	0.886	118.034	216454	4	GBUM71504046	5Rl15oVamLq7FbSb0NNBNy	17.07.2015	625	0	2221354	830e5c4e-6b7d-431d-86ab-00c751281dc5	AU
ellie goulding	2gEPVsX2PwgvlYbRuvRMDV	Something In The Way You Move	110	846678	1	0.66	0.816	1	-6.2	0.0501	0.0426	0	0.114	0.32	108.989	227423	4	GBUM71505461	0X2BH1fck6amBIoJhDVmmJ	06.11.2015	513	0	3272612	33ca19f4-18c8-4411-98df-ac23890ce9f5	0
bruno mars	2gFvRmQiWg9fN9i74Q0aiw	24K Magic	10	4752746	6	0.818	0.803	1	-4.282	0.0797	0.034	0	0.153	0.618	106.97	225983	4	USAT21602944	0du5cEVh5yTK9QJze8zA0C	07.10.2016	177	1	5986869	afb680f2-b6eb-4cd7-a70b-a63b25c763d5	US
børns	2GiJYvgVaD2HtM8GqD9EgQ	Electric Love	70	1149660	12	0.609	0.804	6	-7.596	0.0529	0.00461	0.00143	0.231	0.563	120.049	218107	4	USUM71416307	1KP6TWI40m7p3QBTU6u2xo	10.11.2014	874	0	303447	b2befbb4-c585-4b05-8efa-3deebc8e1385	0
justin bieber	2GpHJb7xGNBaIDTrBxjIu6	Sorry	2	10084730	3	0.665	0.759	0	-3.694	0.0399	0.0767	0	0.313	0.382	99.992	200787	4	USUM71516760	1uNFoZAHBGtllmzznpCI3s	13.11.2015	506	1	8714059	e0140a67-e4d1-4f13-8a01-364355bee46e	CA
lady gaga	2GQqWDHGKDsVHcWZXm3Sb9	Dancin' In Circles	144	1014205	1	0.636	0.726	0	-7.791	0.162	0.028	0.000293	0.198	0.789	171.94	207173	4	USUM71609733	1HY2Jd0NmPuamShAr6KMms	21.10.2016	163	0	2661571	650e7db6-b795-4eb5-a702-5ea2fc46c848	US
rihanna	2Gxna051PLTjjQVWTOP67D	Consideration	80	1260500	8	0.883	0.584	7	-2.102	0.0465	0.0392	0.00000439	0.0869	0.771	144.975	161067	4	QM5FT1600113	5pKCCKE2ajJHZ9KAiaK11H	29.01.2016	429	0	9687316	73e5e69d-3554-40d8-8516-00cb38737a1c	0
tory lanez	2Gyc6e2cLxA5hoX1NOvYnU	Say It	172	937431	1	0.384	0.512	4	-10.545	0.0753	0.0798	0.0000119	0.129	0.251	107.241	237787	4	USUM71510633	2jku7tDXc6XoB6MO2hFuqg	19.08.2016	226	0	491122	5b8ec72b-9e39-4a06-a2bf-964166b92a71	CA
ariana grande	2h1IPjP471JJRSShTHRUhi	Dangerous Woman	13	4077513	23	0.677	0.604	7	-5.32	0.0385	0.0612	0	0.353	0.299	134.052	235947	3	USUM71601826	66CXWjxzNUsdJxJ2JdwvnR	20.05.2016	317	0	5782060	f4fdbb4c-e4b7-47a0-b83b-d91bbfcfa387	US
terror jr	2H4PYDafEuMvHqbkErc0vE	Come First	55	2116778	6	0.893	0.199	7	-11.758	0.239	0.124	0.00037	0.0865	0.371	95.065	171789	4	USAT21602646	5QatamYwvUTOmMHW6WA0AG	12.08.2016	233	0	47658	dd8a3cae-e3b9-45c5-acce-f48cda90024d	0
matoma	2H8LPaY3NSjmOFMH2Rygnz	Running Out	61	1456547	29	0.601	0.682	10	-5.905	0.0338	0.0856	0.00384	0.132	0.162	94.999	211200	4	GBAYE1501074	4YXycRbyyAE0wozTk7QMEq	01.12.2015	488	0	120234	0cde42f7-751c-4fac-a1d3-627392e5bc82	NO
david bowie	2h9h3uJyRAb54OyrQK33lA	Ziggy Stardust - 2012 Remastered Version	131	836611	1	0.498	0.593	7	-11.72	0.0985	0.0476	0.00000342	0.332	0.464	79.47	193577	4	USJT11200009	0oSGxfWSnnOXhD2fKuz2Gy	14.11.2014	870	0	1719086	5441c29d-3602-4898-b1a1-b77fa23b8e50	GB
migos	2HgGPga67UQXWW2JLuYE6E	T-Shirt	18	3764310	2	0.865	0.687	10	-3.744	0.217	0.242	0	0.158	0.515	139.023	242407	4	QMCE31600872	6oMuImdp5ZcFhWP0ESe6mG	13.01.2017	79	0	1004139	0221734a-35a8-40f7-b5c5-2f61a200bc7c	0
jennifer lopez	2hgzdQdnfWwtdpZbhZlV72	Ain't Your Mama	187	802543	1	0.757	0.678	8	-5.529	0.233	0.0472	0.00000914	0.0654	0.815	120.075	218235	4	USSM11602625	2DlGxzQSjYe5N6G9nkYghR	08.04.2016	359	0	1668951	a54b8398-ac97-4260-8410-3e57040feb0f	0
the weeknd	2HNcNd5RPZ7DSRNbIl6JsP	The Hills	2	5068470	7	0.587	0.566	0	-7.017	0.0528	0.0843	0	0.145	0.159	113.025	242519	4	USUG11500737	1Xyo4u8uXC1ZmMpatF05PJ	28.08.2015	583	1	5418922	c8b03190-306c-4120-bb0b-6f2ebfc06ea9	CA
daya	2hsza71y54ABzmabyNDtM4	Hide Away	15	3201001	42	0.884	0.826	11	-3.672	0.0854	0.222	0.00000229	0.0719	0.474	94.997	192381	4	QM4ZV1500057	6Dd3NScHWwnW6obMFbl1BH	07.10.2016	177	0	293201	9e8a4e92-1598-47d9-80f7-646802abce76	US
muna	2I0Q1wxFRdnDYtG6Q8W47S	Winterbreak - Tiësto's Deep House Remix	149	1011162	2	0.699	0.725	2	-5.426	0.0523	0.0102	0.0000134	0.336	0.335	113.024	228537	4	USRC11600951	6xdRb2GypJ7DqnWAI2mHGn	17.06.2016	289	0	21910	19991eaf-c64b-4db7-bc06-12cade54bfe5	US
kevin gates	2IAaBzOLUtr2hqcwOItFWJ	Jam (feat. Trey Songz, Ty Dolla $ign and Jamie Foxx)	191	731642	1	0.744	0.633	2	-7.732	0.113	0.0333	0	0.144	0.555	120.011	213533	4	USAT21503849	1gPhS1zisyXr5dHTYZyiMe	29.01.2016	429	0	979660	0c41b966-12e8-4c9b-87ea-af47798987b6	US
rae sremmurd	2IGr3q6ljcpLvHDFLtI0yW	Look Alive	101	1399705	15	0.785	0.571	0	-7.477	0.0382	0.0587	0	0.327	0.231	120.025	228000	4	USUM71603292	7iZtZyCzp3LItcw1wtPI3D	12.08.2016	233	0	1401923	c78c3026-426b-4580-ab23-08490bb8b515	US
bing crosby	2IuUMx3uxxJAHcH41aYtn0	Winter Wonderland - 2006 - Remaster	175	1091677	1	0.592	0.23	10	-13.603	0.0511	0.828	0	0.12	0.52	126.655	144253	4	USCA20600964	6ZjFtWeHP9XN7FeKSUe80S	26.09.2006	1000	0	123135	2437980f-513a-44fc-80f1-b90d9d7fcf8f	US
maroon 5	2iuZJX9X9P0GKaE93xcPjk	Sugar	126	951473	19	0.751	0.768	1	-7.089	0.0346	0.052	0	0.0848	0.885	120.084	235493	4	USUM71410340	04gDigrS5kc9YWfZHwBETP	15.05.2015	688	0	7700793	0ab49580-c84f-44d4-875f-d83760ea2cfe	US
the weeknd	2IY7eOUDjw2ArKYxKa2jXc	Starboy	98	1510514	1	0.682	0.592	7	-7.033	0.281	0.169	0.00000549	0.136	0.477	186.041	230467	4	USUG11600976	1Xyo4u8uXC1ZmMpatF05PJ	25.11.2016	128	0	5418922	c8b03190-306c-4120-bb0b-6f2ebfc06ea9	CA
drake	2JfeUjJvP1lJkCSne9g0de	Grammys	15	4191521	19	0.676	0.43	1	-9.533	0.525	0.00199	0.00000246	0.08	0.123	145.802	220427	4	USCM51600082	3TVXtAsR1Inumwj472S9r4	06.05.2016	331	0	9338970	9fff2f8a-21e6-47de-a2b8-7f449929d43f	CA
5 seconds of summer	2jIqJpQbrMHPLE4EUFgFr0	Jet Black Heart	164	657071	1	0.51	0.847	11	-4.263	0.0335	0.000152	0	0.0849	0.536	153.959	221716	4	GBUM71505155	5Rl15oVamLq7FbSb0NNBNy	28.08.2015	583	0	2221354	830e5c4e-6b7d-431d-86ab-00c751281dc5	AU
alessia cara	2jplimH0b7Abf5LQSPx27A	Here	20	2382435	11	0.375	0.818	0	-4.031	0.141	0.084	0	0.0569	0.332	112.887	200226	4	USUM71506251	2wUjUUtkb5lvLKcGKsKqsR	11.03.2016	387	0	1010454	97e69730-3791-423b-9770-287261588854	CA
one direction	2K87XMYnUMqLcX3zvtAF4G	Drag Me Down	21	3132677	19	0.73	0.703	0	-5.672	0.0369	0.109	0	0.0657	0.558	138.113	192120	4	GBHMU1500070	4AK6F7OLvEQ5QYCBNiQWHq	31.07.2015	611	0	6272862	1a425bbd-cca4-4b2c-aeb7-71cb176c828a	GB
gucci mane	2keKoUjDdm8Xz46cRupbUt	Waybach	117	1236549	1	0.842	0.301	1	-7.318	0.206	0.0136	0	0.121	0.0658	129.009	213627	4	USAT21601956	13y7CgLHjMVRMDqxdx0Xdo	19.07.2016	257	0	683018	36494952-f434-45d8-a958-8b4acdbcf8a8	0
gucci mane	2KlDzyTJVmOlH1sVTuPcSF	Make Love	185	1211031	1	0.971	0.548	11	-6.82	0.154	0.00529	0.00155	0.11	0.168	129.994	302057	4	USAT21700433	13y7CgLHjMVRMDqxdx0Xdo	24.02.2017	37	0	683018	36494952-f434-45d8-a958-8b4acdbcf8a8	0
mø	2Kp3IIDOY0LgATlHaXoO4O	Drum	183	881865	1	0.821	0.594	6	-6.264	0.0574	0.0626	0.0000919	0.513	0.306	100.005	187893	4	GBARL1600320	0bdfiayQAKewqEvaU6rXCv	07.10.2016	177	0	496470	3ab2ee23-1c2f-458c-9c8c-ca4844729120	DK
ellie goulding	2l8w0zZVn4AZNuzrht7MRT	Love Me Like You Do - From \Fifty Shades Of Grey\	158	840098	2	0.254	0.617	5	-6.612	0.0537	0.24	0	0.125	0.271	189.425	252534	4	GBUM71507204	0X2BH1fck6amBIoJhDVmmJ	03.03.2017	30	0	3272612	33ca19f4-18c8-4411-98df-ac23890ce9f5	0
nick jonas	2LbbLV26X7K1kLzI7xXFE2	Close	16	3830548	5	0.643	0.624	6	-5.437	0.0923	0.224	0	0.14	0.409	124.075	234240	4	USUM71602394	4Rxn7Im3LGfyRkY2FlHhWi	10.06.2016	296	0	1033233	d7baf435-0df0-4227-9b8f-aa1d8681988b	US
selena gomez	2LcB304HDrCx8WVDEQn7CK	Good For You	6	3676023	5	0.48	0.681	5	-6.619	0.096	0.174	0	0.0783	0.203	88.772	220679	4	USUM71508741	0C8ZW7ezQVs4URX5aX7Kqx	09.10.2015	541	1	3865311	e4bc69e2-a064-4f93-ada1-f7f209cc1cc3	US
gryffin	2lFRw6rPXivo6kNmghePcK	Whole Heart	174	911322	3	0.491	0.65	9	-7.151	0.0867	0.0409	0.0000214	0.162	0.178	163.908	225200	4	USUM71607521	2ZRQcIgzPCVaT9XKhXZIzh	26.08.2016	219	0	35238	f1348139-efb5-43c7-9204-199827efad3c	0
rich homie quan	2LLFl56eIFGFlnrplUC26f	Flex (Ooh, Ooh, Ooh)	16	2412016	53	0.728	0.62	2	-7.533	0.0434	0.038	0	0.342	0.904	81.998	176675	4	USUYG1071719	5lHRUCqkQZCIWeX7xG4sYT	02.06.2015	670	0	692277	d9547d08-4c2e-47fc-9451-b8e3f889716e	0
mac miller	2lpygKqzPFtItQ4ss3cgfb	Cinderella (feat. Ty Dolla $ign)	99	1465952	6	0.545	0.534	8	-6.874	0.047	0.235	0	0.345	0.251	140.021	480187	4	USWB11601437	4LLpKhyESsyAXpc4laK94U	16.09.2016	198	0	1515419	a0e8a1b1-5f8f-475a-a253-17415c17d0ff	US
logic	2M5ndhTi0zOIymTD4Ff1T8	Contact	158	757832	1	0.644	0.659	0	-8.147	0.0453	0.12	0.401	0.107	0.287	135.992	163173	4	USUM71516258	4xRYI6VqpkE3UwrDrAZL8L	13.11.2015	506	0	941257	713e751f-3ddb-4b77-b3b1-9e6f2e953ad5	US
yo gotti	2MqGvys5HMS5loK1p4Augh	Down In the DM	36	2218728	11	0.779	0.648	1	-7.285	0.0468	0.0017	0.0000387	0.0891	0.338	152.879	181961	4	USSM11508525	6Ha4aES39QiVjR0L2lwuwq	19.02.2016	408	0	563580	b02ec63e-e78d-43e5-a594-462e95036e8d	US
bruno mars	2mrZYZGmPFV3QOyYPZ1zsn	Straight Up & Down	104	1360277	1	0.552	0.733	3	-6.898	0.0933	0.0209	0	0.0858	0.639	143.56	198187	4	USAT21602950	0du5cEVh5yTK9QJze8zA0C	18.11.2016	135	0	5986869	afb680f2-b6eb-4cd7-a70b-a63b25c763d5	US
kings of leon	2mwnYvlLVP465u9V9wjUGj	Find Me	144	1027933	1	0.4	0.946	1	-3.966	0.0634	0.000136	0.853	0.155	0.603	161.591	245573	4	USRC11601474	2qk9voo8llSGYcZ6xrBzKx	14.10.2016	170	0	1838918	6ffb8ea9-2370-44d8-b678-e9237bbd347b	US
post malone	2N0NifjyXAdMOB4KBGvBJ6	White Iverson	8	3981617	70	0.669	0.521	7	-8.732	0.0366	0.236	0	0.0802	0.324	130.071	255173	4	USUM71511528	246dkjvS1zLTtiykXe5h60	19.02.2016	408	1	629608	b1e26560-60e5-4236-bbdb-9aa5a8d5ee19	0
a$ap rocky	2N3U8uTYhjX2KwGT0pf5x0	Everyday	86	852336	20	0.394	0.661	4	-8.684	0.193	0.0101	0	0.343	0.32	149.822	260987	4	USRC11500811	13ubrt8QOOCPljQ2FL1Kca	08.05.2015	695	0	1734637	25b7b584-d952-4662-a8b9-dd8cdfbfeb64	US
kanye west	2nBI3iWLhupR7LyAJ5GGkE	Champions	61	2031467	23	0.695	0.777	6	-2.452	0.0817	0.0661	0	0.874	0.373	135.01	334253	4	USUM71605463	5K4W6rqBFWDnAN6FQUkS6x	13.06.2016	293	0	4422939	164f0d73-1234-4e2c-8743-d77bf2191051	0
tyga	2nnDjYwhCBBWFectcycARL	Gucci Snakes	198	899636	1	0.698	0.702	11	-7.351	0.282	0.0568	0	0.372	0.488	149.959	320267	4	USUM71608922	5LHRHt1k9lMyONurDHEdrp	09.09.2016	205	0	1812002	ce09ea31-3d4a-4487-a797-e315175457a0	US
