week,region,streams
2018-04-22,ro,1267582
2018-04-22,se,74953763
2018-04-22,sg,15677426
2018-04-22,sk,1450628
2018-04-22,sv,1863352
2018-04-22,th,4794754
2018-04-22,tr,23953128
2018-04-22,tw,8801194
2018-04-22,us,704330043
2018-04-22,uy,3590225
2018-04-22,vn,1305312
2018-04-22,za,277038
2018-04-29,ar,52643920
2018-04-29,at,8100646
2018-04-29,au,78123261
2018-04-29,be,12042445
2018-04-29,bo,2664866
2018-04-29,br,171358835
2018-04-29,ca,81772797
2018-04-29,ch,11755892
2018-04-29,cl,46634687
2018-04-29,co,16835566
2018-04-29,cr,6768309
2018-04-29,cz,5026585
2018-04-29,de,136955971
2018-04-29,dk,28488468
2018-04-29,do,3118360
2018-04-29,ec,7008461
2018-04-29,ee,372578
2018-04-29,es,77799248
2018-04-29,fi,23022685
2018-04-29,fr,70171764
2018-04-29,gb,167449409
2018-04-29,global,1726840652
2018-04-29,gr,1442100
2018-04-29,gt,4139261
2018-04-29,hk,5437163
2018-04-29,hn,1615980
2018-04-29,hu,3444354
2018-04-29,id,26828777
2018-04-29,ie,16330523
2018-04-29,il,1730299
2018-04-29,is,2027329
2018-04-29,it,86709571
2018-04-29,jp,12239774
2018-04-29,lt,569867
2018-04-29,lv,821336
2018-04-29,mx,132306876
2018-04-29,my,12397440
2018-04-29,nl,70552006
2018-04-29,no,35875552
2018-04-29,nz,16814109
2018-04-29,pa,2431925
2018-04-29,pe,23424300
2018-04-29,ph,62659209
2018-04-29,pl,21363763
2018-04-29,pt,7848538
2018-04-29,py,3990950
2018-04-29,ro,1166533
2018-04-29,se,62715074
2018-04-29,sg,14805054
2018-04-29,sk,1462519
2018-04-29,sv,1801630
2018-04-29,th,4797749
2018-04-29,tr,22839360
2018-04-29,tw,8103737
2018-04-29,us,696679597
2018-04-29,uy,3329832
2018-04-29,vn,979164
2018-04-29,za,176223
2018-05-06,ar,55051214
2018-05-06,at,7893350
2018-05-06,au,74801671
2018-05-06,be,12391971
2018-05-06,bo,2632197
2018-05-06,br,167884738
2018-05-06,ca,76248302
2018-05-06,ch,11632087
2018-05-06,cl,48959534
2018-05-06,co,17578156
2018-05-06,cr,6823093
2018-05-06,cz,4601195
2018-05-06,de,138462923
2018-05-06,dk,28369760
2018-05-06,do,3051260
2018-05-06,ec,7166743
2018-05-06,ee,196847
2018-05-06,es,80555436
2018-05-06,fi,22571584
2018-05-06,fr,68684829
2018-05-06,gb,166087108
2018-05-06,global,1633782148
2018-05-06,gr,1488567
2018-05-06,gt,4173001
2018-05-06,hk,5590844
2018-05-06,hn,1624381
2018-05-06,hu,3495836
2018-05-06,id,27718695
2018-05-06,ie,15527798
2018-05-06,il,1758561
2018-05-06,is,1900068
2018-05-06,it,93208404
2018-05-06,jp,11604519
2018-05-06,lt,588167
2018-05-06,lv,727100
2018-05-06,mx,134200336
2018-05-06,my,11490817
2018-05-06,nl,72680259
2018-05-06,no,35956544
2018-05-06,nz,16101660
2018-05-06,pa,2497949
2018-05-06,pe,24559282
2018-05-06,ph,64616924
2018-05-06,pl,21298506
2018-05-06,pt,7986827
2018-05-06,py,3812144
2018-05-06,ro,1134385
2018-05-06,se,59640978
2018-05-06,sg,15133132
2018-05-06,sk,1138217
2018-05-06,sv,1768318
2018-05-06,th,5059064
2018-05-06,tr,23052630
2018-05-06,tw,8374788
2018-05-06,us,621713130
2018-05-06,uy,3659650
2018-05-06,vn,1054358
2018-05-06,za,82175
2018-05-13,ar,54016397
2018-05-13,at,7649154
2018-05-13,au,73126465
2018-05-13,be,11372337
2018-05-13,bo,2502992
2018-05-13,br,169623961
2018-05-13,ca,73058395
2018-05-13,ch,10964500
2018-05-13,cl,48970245
2018-05-13,co,17245850
2018-05-13,cr,6881161
2018-05-13,cz,4558039
2018-05-13,de,131989450
2018-05-13,dk,27144938
2018-05-13,do,3082429
2018-05-13,ec,7092334
2018-05-13,ee,258115
2018-05-13,es,83261633
2018-05-13,fi,21643055
2018-05-13,fr,67039877
2018-05-13,gb,153846474
2018-05-13,global,1542493191
2018-05-13,gr,1552231
2018-05-13,gt,4247449
2018-05-13,hk,5628594
2018-05-13,hn,1561618
2018-05-13,hu,3478082
2018-05-13,id,28416496
2018-05-13,ie,14889372
2018-05-13,il,1991391
2018-05-13,is,1871110
2018-05-13,it,90237504
2018-05-13,jp,11893464
2018-05-13,lt,800928
2018-05-13,lv,451377
2018-05-13,mx,140861960
2018-05-13,my,12363983
2018-05-13,nl,70053683
2018-05-13,no,36594497
2018-05-13,nz,15460587
2018-05-13,pa,2508568
2018-05-13,pe,24012037
2018-05-13,ph,63176572
2018-05-13,pl,20802050
2018-05-13,pt,8071811
2018-05-13,py,3544765
2018-05-13,ro,1032128
2018-05-13,se,60139521
2018-05-13,sg,14718760
2018-05-13,sk,1055641
2018-05-13,sv,1807699
2018-05-13,th,5200714
2018-05-13,tr,22944128
2018-05-13,tw,8454572
2018-05-13,us,576598726
2018-05-13,uy,3732747
2018-05-13,vn,1692826
2018-05-20,ar,54402731
2018-05-20,at,7859856
2018-05-20,au,73761572
2018-05-20,be,11808289
2018-05-20,bo,2383819
2018-05-20,br,164492817
2018-05-20,ca,72394726
2018-05-20,ch,11646528
2018-05-20,cl,47433835
2018-05-20,co,17824365
2018-05-20,cr,6822937
2018-05-20,cz,4655041
2018-05-20,de,139176744
2018-05-20,dk,26295819
2018-05-20,do,3118841
2018-05-20,ec,7278178
2018-05-20,ee,105519
2018-05-20,es,84337134
2018-05-20,fi,21432076
2018-05-20,fr,68344636
2018-05-20,gb,146624320
2018-05-20,global,1549795778
2018-05-20,gr,1581335
2018-05-20,gt,4206063
2018-05-20,hk,5499838
2018-05-20,hn,1531133
2018-05-20,hu,3437207
2018-05-20,id,29222710
2018-05-20,ie,14316358
2018-05-20,il,1899671
2018-05-20,is,1915513
2018-05-20,it,88526475
2018-05-20,jp,11810446
2018-05-20,lt,611787
2018-05-20,lv,632097
2018-05-20,mx,137950034
2018-05-20,my,13159499
2018-05-20,nl,69051745
2018-05-20,no,37067939
2018-05-20,nz,15274463
2018-05-20,pa,2514769
2018-05-20,pe,24378104
2018-05-20,ph,66148316
2018-05-20,pl,20964745
2018-05-20,pt,7936998
2018-05-20,py,3576981
2018-05-20,ro,1062030
2018-05-20,se,59290790
2018-05-20,sg,15232853
2018-05-20,sk,1139144
2018-05-20,sv,1799658
2018-05-20,th,5404537
2018-05-20,tr,26594692
2018-05-20,tw,8609098
2018-05-20,us,580966096
2018-05-20,uy,3781773
2018-05-20,vn,1884743
2018-05-20,za,111298
2018-05-27,ar,54009396
2018-05-27,at,8397087
2018-05-27,au,75403764
2018-05-27,be,11526225
2018-05-27,bo,2294423
2018-05-27,br,173194577
2018-05-27,ca,74991525
2018-05-27,ch,12103277
2018-05-27,cl,47024078
2018-05-27,co,18213134
2018-05-27,cr,6952981
2018-05-27,cz,4570454
2018-05-27,de,147596797
2018-05-27,dk,26799824
2018-05-27,do,3187196
2018-05-27,ec,7273653
2018-05-27,ee,94615
2018-05-27,es,87162126
2018-05-27,fi,22576535
2018-05-27,fr,70767510
2018-05-27,gb,146248297
2018-05-27,global,1534946137
2018-05-27,gr,1557757
2018-05-27,gt,4153110
2018-05-27,hk,5360812
2018-05-27,hn,1594925
2018-05-27,hu,3487411
2018-05-27,id,28295978
2018-05-27,ie,15125242
2018-05-27,il,2006792
2018-05-27,is,1868158
2018-05-27,it,90486612
2018-05-27,jp,11406958
2018-05-27,lt,599121
2018-05-27,lv,708844
2018-05-27,mx,138536905
2018-05-27,my,12890504
2018-05-27,nl,67265931
2018-05-27,no,41165298
2018-05-27,nz,15403360
2018-05-27,pa,2633667
2018-05-27,pe,23757215
2018-05-27,ph,65151268
2018-05-27,pl,20873173
2018-05-27,pt,7875619
2018-05-27,py,3912262
2018-05-27,ro,923849
2018-05-27,se,60186580
2018-05-27,sg,14532448
2018-05-27,sk,1206935
2018-05-27,sv,1881730
2018-05-27,th,5157843
2018-05-27,tr,29546446
2018-05-27,tw,8166024
2018-05-27,us,560929352
2018-05-27,uy,3752668
2018-05-27,vn,1585738
2018-05-27,za,230150
2018-06-03,ar,52847432
2018-06-03,at,8354560
2018-06-03,au,77124062
2018-06-03,be,12038898
2018-06-03,bo,2228069
2018-06-03,br,167236699
2018-06-03,ca,77282204
2018-06-03,ch,11918274
2018-06-03,cl,47108964
2018-06-03,co,17560269
2018-06-03,cr,6736050
2018-06-03,cz,4572878
2018-06-03,de,145247186
2018-06-03,dk,27831237
2018-06-03,do,3097906
2018-06-03,ec,7355511
2018-06-03,ee,539082
2018-06-03,es,88208147
2018-06-03,fi,21824604
2018-06-03,fr,70517836
2018-06-03,gb,149037559
2018-06-03,global,1580082126
2018-06-03,gr,1672151
2018-06-03,gt,3816850
2018-06-03,hk,5247356
2018-06-03,hn,1568748
2018-06-03,hu,3515122
2018-06-03,id,31562714
2018-06-03,ie,15501941
2018-06-03,il,2142554
2018-06-03,is,1904608
2018-06-03,it,93509132
2018-06-03,jp,11476679
2018-06-03,lt,673616
2018-06-03,lv,761875
2018-06-03,mx,136280406
2018-06-03,my,13912693
2018-06-03,nl,68819568
2018-06-03,no,41346141
2018-06-03,nz,15418299
2018-06-03,pa,2569967
2018-06-03,pe,23652638
2018-06-03,ph,65315095
2018-06-03,pl,22051558
2018-06-03,pt,8333353
2018-06-03,py,3724581
2018-06-03,ro,1060572
2018-06-03,se,59608555
2018-06-03,sg,14722737
2018-06-03,sk,1194953
2018-06-03,sv,1823714
2018-06-03,th,5335450
2018-06-03,tr,29099333
2018-06-03,tw,8099131
2018-06-03,us,594072071
2018-06-03,uy,3629732
2018-06-03,vn,1587654
2018-06-03,za,613600
2018-06-10,ar,50174793
2018-06-10,at,8295721
2018-06-10,au,74923047
2018-06-10,be,12668243
2018-06-10,bo,2238292
2018-06-10,br,166236998
2018-06-10,ca,76706241
2018-06-10,ch,12418712
2018-06-10,cl,46356033
2018-06-10,co,16440229
2018-06-10,cr,6525550
2018-06-10,cz,4497385
2018-06-10,de,142857646
2018-06-10,dk,26848660
2018-06-10,do,3131881
2018-06-10,ec,7174201
2018-06-10,ee,482726
2018-06-10,es,90894654
2018-06-10,fi,23163999
2018-06-10,fr,81327048
2018-06-10,gb,146958670
2018-06-10,global,1531303238
2018-06-10,gr,1628743
2018-06-10,gt,3938667
2018-06-10,hk,5353803
2018-06-10,hn,1485253
2018-06-10,hu,3515831
2018-06-10,id,28026659
2018-06-10,ie,14831156
2018-06-10,il,2166013
2018-06-10,is,1743447
2018-06-10,it,94155120
2018-06-10,jp,11289448
2018-06-10,lt,584849
2018-06-10,lv,734502
2018-06-10,mx,132742430
2018-06-10,my,13369769
2018-06-10,nl,69531049
2018-06-10,no,39159217
2018-06-10,nz,15671819
2018-06-10,pa,2370269
2018-06-10,pe,22821897
2018-06-10,ph,63720704
2018-06-10,pl,22583373
2018-06-10,pt,8088238
2018-06-10,py,3789846
2018-06-10,ro,1023664
2018-06-10,se,57321411
2018-06-10,sg,13821403
2018-06-10,sk,1119316
2018-06-10,sv,1754687
2018-06-10,th,5725957
2018-06-10,tr,27594959
2018-06-10,tw,8274810
2018-06-10,us,572841147
2018-06-10,uy,3361103
2018-06-10,vn,1502756
2018-06-10,za,581221
2018-06-17,ar,50701807
2018-06-17,at,9103653
2018-06-17,au,80813723
2018-06-17,be,14055778
2018-06-17,bo,2217446
2018-06-17,br,165501024
2018-06-17,ca,81378629
2018-06-17,ch,13693659
2018-06-17,cl,49659249
2018-06-17,co,16093168
2018-06-17,cr,6549534
2018-06-17,cz,4979594
2018-06-17,de,152074787
2018-06-17,dk,28885329
2018-06-17,do,3227839
2018-06-17,ec,6877493
2018-06-17,ee,709951
2018-06-17,es,96432987
2018-06-17,fi,25634586
2018-06-17,fr,93478128
2018-06-17,gb,157491707
2018-06-17,global,1667480674
2018-06-17,gr,1908272
2018-06-17,gt,3865537
2018-06-17,hk,5440301
2018-06-17,hn,1473440
2018-06-17,hu,3797126
2018-06-17,id,30237499
2018-06-17,ie,16240080
2018-06-17,il,2269372
2018-06-17,is,1858340
2018-06-17,it,101786843
2018-06-17,jp,11376864
2018-06-17,lt,825164
2018-06-17,lv,935474
2018-06-17,mx,128881476
2018-06-17,my,12890123
2018-06-17,nl,75622317
2018-06-17,no,41003028
2018-06-17,nz,17190186
2018-06-17,pa,2470412
2018-06-17,pe,22245157
2018-06-17,ph,67080541
2018-06-17,pl,22939924
2018-06-17,pt,8787708
2018-06-17,py,4149355
2018-06-17,ro,1438563
2018-06-17,se,60784888
2018-06-17,sg,15005058
2018-06-17,sk,1426062
2018-06-17,sv,1821182
2018-06-17,th,6455614
2018-06-17,tr,29970513
2018-06-17,tw,8875033
2018-06-17,us,619015906
2018-06-17,uy,3371766
2018-06-17,vn,1559441
2018-06-17,za,618390
2018-06-24,ar,50293400
2018-06-24,at,9207930
2018-06-24,au,79198147
2018-06-24,be,13724380
2018-06-24,bg,111310
2018-06-24,bo,2284381
2018-06-24,br,166238725
2018-06-24,ca,86467010
2018-06-24,ch,13666416
2018-06-24,cl,51037236
2018-06-24,co,16043290
2018-06-24,cr,6920967
2018-06-24,cz,5109646
2018-06-24,de,154722084
2018-06-24,dk,28108278
2018-06-24,do,3584892
2018-06-24,ec,7100100
2018-06-24,ee,699042
2018-06-24,es,97866154
2018-06-24,fi,22802275
2018-06-24,fr,88556824
2018-06-24,gb,175751718
2018-06-24,global,1768465747
2018-06-24,gr,1902345
2018-06-24,gt,4063490
2018-06-24,hk,5536786
2018-06-24,hn,1603147
2018-06-24,hu,3738703
2018-06-24,id,32985516
2018-06-24,ie,17838751
2018-06-24,il,2434455
2018-06-24,is,1881624
2018-06-24,it,102429094
2018-06-24,jp,11757591
2018-06-24,lt,807179
2018-06-24,lu,84247
2018-06-24,lv,787670
2018-06-24,mx,133673513
2018-06-24,my,13278734
2018-06-24,nl,78562619
2018-06-24,no,40636200
2018-06-24,nz,16635074
2018-06-24,pa,2672417
2018-06-24,pe,22729565
2018-06-24,ph,66939997
2018-06-24,pl,23053959
2018-06-24,pt,8624617
2018-06-24,py,4209187
2018-06-24,ro,1401477
2018-06-24,se,58820359
2018-06-24,sg,14902165
2018-06-24,sk,1433782
2018-06-24,sv,1931355
2018-06-24,th,6226763
2018-06-24,tr,27799762
2018-06-24,tw,9322964
2018-06-24,us,682779266
2018-06-24,uy,3345941
2018-06-24,vn,1351748
2018-06-24,za,769645
2018-07-01,ar,53531810
2018-07-01,at,8818919
2018-07-01,au,78779350
2018-07-01,be,12049748
2018-07-01,bo,2342266
2018-07-01,br,162292175
2018-07-01,ca,86075903
2018-07-01,ch,12706904
2018-07-01,cl,50857913
2018-07-01,co,16392794
2018-07-01,cr,6922642
2018-07-01,cz,4385879
2018-07-01,de,150873192
2018-07-01,dk,25065281
2018-07-01,do,3875513
2018-07-01,ec,7224275
2018-07-01,ee,668066
2018-07-01,es,99209079
2018-07-01,fi,21664915
2018-07-01,fr,82979294
2018-07-01,gb,172392624
2018-07-01,global,1732253571
2018-07-01,gr,1860154
2018-07-01,gt,4215467
2018-07-01,hk,5146255
2018-07-01,hn,1679207
2018-07-01,hu,3569107
2018-07-01,id,33246318
2018-07-01,ie,16674524
2018-07-01,il,2453629
2018-07-01,is,1977035
2018-07-01,it,100088387
2018-07-01,jp,11444887
2018-07-01,lt,807546
2018-07-01,lv,834800
2018-07-01,mx,134609918
2018-07-01,my,13129180
2018-07-01,nl,75296896
2018-07-01,no,38355754
2018-07-01,nz,16573374
2018-07-01,pa,2993100
2018-07-01,pe,24056146
2018-07-01,ph,64740399
2018-07-01,pl,22647873
2018-07-01,pt,8559436
2018-07-01,py,4504496
2018-07-01,ro,1306688
2018-07-01,se,58350687
2018-07-01,sg,14561066
2018-07-01,sk,1161452
2018-07-01,sv,2018887
2018-07-01,th,6305681
2018-07-01,tr,27618970
2018-07-01,tw,8485784
2018-07-01,us,677164250
2018-07-01,uy,3383967
2018-07-01,vn,1145559
2018-07-01,za,939189
2018-07-08,ar,56622159
2018-07-08,at,8744804
2018-07-08,au,76866380
2018-07-08,be,12170136
2018-07-08,bo,2344664
2018-07-08,br,167584306
2018-07-08,ca,82421178
2018-07-08,ch,13038157
2018-07-08,cl,55115412
2018-07-08,co,17932864
2018-07-08,cr,6881982
2018-07-08,cz,4672873
2018-07-08,de,150969704
2018-07-08,dk,24742091
2018-07-08,do,3797640
2018-07-08,ec,7630633
2018-07-08,ee,790315
2018-07-08,es,101259399
2018-07-08,fi,22072775
2018-07-08,fr,79980678
2018-07-08,gb,165199499
2018-07-08,global,1686566821
2018-07-08,gr,1860354
2018-07-08,gt,4447421
2018-07-08,hk,5337203
2018-07-08,hn,1749779
2018-07-08,hu,3729434
2018-07-08,id,34476415
2018-07-08,ie,16254402
2018-07-08,il,2466990
2018-07-08,is,1952539
2018-07-08,it,102039150
2018-07-08,jp,11799129
2018-07-08,lt,832221
2018-07-08,lv,864750
2018-07-08,mx,136425541
2018-07-08,my,13414101
2018-07-08,nl,73183003
2018-07-08,no,36354335
2018-07-08,nz,16013805
2018-07-08,pa,3188118
2018-07-08,pe,24604943
2018-07-08,ph,65230887
2018-07-08,pl,24905074
2018-07-08,pt,8294577
2018-07-08,py,4480806
2018-07-08,ro,1281577
2018-07-08,se,57196152
2018-07-08,sg,15058737
2018-07-08,sk,1197842
2018-07-08,sv,2073825
2018-07-08,th,6363990
2018-07-08,tr,28431290
2018-07-08,tw,8214196
2018-07-08,us,639916470
2018-07-08,uy,3853920
2018-07-08,vn,1184123
2018-07-08,za,732427
2018-07-15,ar,58250294
2018-07-15,at,8836175
2018-07-15,au,78940209
2018-07-15,be,12490172
2018-07-15,bo,2425348
2018-07-15,br,182493157
2018-07-15,ca,78802402
2018-07-15,ch,12475190
2018-07-15,cl,52841347
2018-07-15,co,17990353
2018-07-15,cr,7087064
2018-07-15,cz,4756252
2018-07-15,de,151887624
2018-07-15,dk,24021935
2018-07-15,do,4258113
2018-07-15,ec,7508255
2018-07-15,ee,592201
2018-07-15,es,102993778
2018-07-15,fi,21623662
2018-07-15,fr,76358456
2018-07-15,gb,164078255
2018-07-15,global,1655354160
2018-07-15,gr,1911627
2018-07-15,gt,4573256
2018-07-15,hk,5398438
2018-07-15,hn,1801037
2018-07-15,hu,3777074
2018-07-15,id,34877849
2018-07-15,ie,16042817
2018-07-15,il,2387978
2018-07-15,is,2023377
2018-07-15,it,103322265
2018-07-15,jp,11757174
2018-07-15,lt,632127
2018-07-15,lv,930252
2018-07-15,mx,136387648
2018-07-15,my,13736109
2018-07-15,nl,74724457
2018-07-15,no,35660461
2018-07-15,nz,16327252
2018-07-15,pa,3384590
2018-07-15,pe,25026289
2018-07-15,ph,66746433
2018-07-15,pl,27603531
2018-07-15,pt,8498429
2018-07-15,py,4921235
2018-07-15,ro,1279126
2018-07-15,se,55481376
2018-07-15,sg,15608717
2018-07-15,sk,1243583
2018-07-15,sv,2153745
2018-07-15,th,6398624
2018-07-15,tr,28995253
2018-07-15,tw,8237625
2018-07-15,us,601079326
2018-07-15,uy,3728536
2018-07-15,vn,1189379
2018-07-15,za,642547
2018-07-22,ar,55940726
2018-07-22,at,8912585
2018-07-22,au,79893903
2018-07-22,be,12278595
2018-07-22,bo,2613172
2018-07-22,br,182649202
2018-07-22,ca,73966187
2018-07-22,ch,12255828
2018-07-22,cl,55119634
2018-07-22,co,18311872
2018-07-22,cr,7072078
2018-07-22,cz,4795779
2018-07-22,de,151877525
2018-07-22,dk,23391130
2018-07-22,do,4082484
2018-07-22,ec,7591919
2018-07-22,ee,555421
2018-07-22,es,107051487
2018-07-22,fi,20741463
2018-07-22,fr,78640337
2018-07-22,gb,159322844
2018-07-22,global,1601986971
2018-07-22,gr,1668832
2018-07-22,gt,4644301
2018-07-22,hk,5405698
2018-07-22,hn,1861157
2018-07-22,hu,3696692
2018-07-22,id,36730711
2018-07-22,ie,15493040
2018-07-22,il,2552434
2018-07-22,is,2141370
2018-07-22,it,104855173
2018-07-22,jp,11683582
2018-07-22,lt,692201
2018-07-22,lv,924260
2018-07-22,mx,134981651
2018-07-22,my,13469767
2018-07-22,nl,71621198
2018-07-22,no,34757531
2018-07-22,nz,15927809
2018-07-22,pa,3289400
2018-07-22,pe,25115165
2018-07-22,ph,65508693
2018-07-22,pl,26697606
2018-07-22,pt,8653574
2018-07-22,py,4603591
2018-07-22,ro,1279014
2018-07-22,se,55674376
2018-07-22,sg,15507280
2018-07-22,sk,1246485
2018-07-22,sv,2182666
2018-07-22,th,6437075
2018-07-22,tr,28765568
2018-07-22,tw,8121224
2018-07-22,us,562130748
2018-07-22,uy,3812429
2018-07-22,vn,1283217
2018-07-22,za,676357
2018-07-29,ar,58701522
2018-07-29,at,9368540
2018-07-29,au,82843868
2018-07-29,be,12988473
2018-07-29,bg,108353
2018-07-29,bo,2678620
2018-07-29,br,176182399
2018-07-29,ca,77249146
2018-07-29,ch,12820021
2018-07-29,cl,56383716
2018-07-29,co,18635813
2018-07-29,cr,7044398
2018-07-29,cz,4890622
2018-07-29,de,154369884
2018-07-29,dk,25081005
2018-07-29,do,3923572
2018-07-29,ec,7492447
2018-07-29,ee,570444
2018-07-29,es,109648326
2018-07-29,fi,20470547
2018-07-29,fr,80209587
2018-07-29,gb,157025003
2018-07-29,global,1661354310
2018-07-29,gr,1870166
2018-07-29,gt,4561848
2018-07-29,hk,5392447
2018-07-29,hn,1822849
2018-07-29,hu,3819296
2018-07-29,id,36858202
2018-07-29,ie,15481747
2018-07-29,il,2754981
2018-07-29,is,2373642
2018-07-29,it,102727569
2018-07-29,jp,11896643
2018-07-29,lt,724354
2018-07-29,lv,945064
2018-07-29,mx,133553306
2018-07-29,my,13387289
2018-07-29,nl,70754161
2018-07-29,no,35389635
2018-07-29,nz,16551356
2018-07-29,pa,3305006
2018-07-29,pe,25185964
2018-07-29,ph,66104627
2018-07-29,pl,25806050
2018-07-29,pt,8877250
2018-07-29,py,4931791
2018-07-29,ro,1389730
2018-07-29,se,54558108
2018-07-29,sg,15227675
2018-07-29,sk,1352752
2018-07-29,sv,2170893
2018-07-29,th,6488753
2018-07-29,tr,28959305
2018-07-29,tw,8103284
2018-07-29,us,601200214
2018-07-29,uy,3998087
2018-07-29,vn,1290330
2018-07-29,za,901340
2018-08-05,ar,59479106
2018-08-05,at,9829448
2018-08-05,au,82524000
2018-08-05,be,12623741
2018-08-05,bo,2677896
2018-08-05,br,175619635
2018-08-05,ca,76061965
2018-08-05,ch,12824236
2018-08-05,cl,58130714
2018-08-05,co,18324988
2018-08-05,cr,6905296
2018-08-05,cz,4836099
2018-08-05,de,155326314
2018-08-05,dk,24526483
2018-08-05,do,3818630
2018-08-05,ec,7588549
2018-08-05,ee,682209
2018-08-05,es,102258354
2018-08-05,fi,20041861
2018-08-05,fr,77967809
2018-08-05,gb,151346440
2018-08-05,global,1633605796
2018-08-05,gr,1853266
2018-08-05,gt,4452982
2018-08-05,hk,5305054
2018-08-05,hn,1758748
2018-08-05,hu,3748581
2018-08-05,id,36373801
2018-08-05,ie,14824111
2018-08-05,il,2789246
2018-08-05,is,2129346
2018-08-05,it,98660624
2018-08-05,jp,11919029
2018-08-05,lt,596860
2018-08-05,lv,919593
2018-08-05,mx,132403189
2018-08-05,my,13293746
2018-08-05,nl,68450620
2018-08-05,no,33591311
2018-08-05,nz,16823528
2018-08-05,pa,3371697
2018-08-05,pe,25339865
2018-08-05,ph,65448459
2018-08-05,pl,25345852
2018-08-05,pt,8892796
2018-08-05,py,4952827
2018-08-05,ro,1382213
2018-08-05,se,52554600
2018-08-05,sg,14775293
2018-08-05,sk,1326663
2018-08-05,sv,2014830
2018-08-05,th,6624307
2018-08-05,tr,28781067
2018-08-05,tw,7906066
2018-08-05,us,602640553
2018-08-05,uy,4071996
2018-08-05,vn,1233897
2018-08-05,za,1060114
2018-08-12,ar,62402845
2018-08-12,at,9906687
2018-08-12,au,80484675
2018-08-12,be,12528576
2018-08-12,bo,3099455
2018-08-12,br,179124494
2018-08-12,ca,72169639
2018-08-12,ch,12560309
2018-08-12,cl,57196987
2018-08-12,co,18930911
2018-08-12,cr,6818575
2018-08-12,cz,4873141
2018-08-12,de,149219898
2018-08-12,dk,23982042
2018-08-12,do,3838859
2018-08-12,ec,7507804
2018-08-12,ee,757807
2018-08-12,es,95834685
2018-08-12,fi,19926133
2018-08-12,fr,77576924
2018-08-12,gb,143309316
2018-08-12,global,1567777319
2018-08-12,gr,1707819
2018-08-12,gt,4378782
2018-08-12,hk,5354213
2018-08-12,hn,1768506
2018-08-12,hu,3778703
2018-08-12,id,35044564
2018-08-12,ie,14997405
2018-08-12,il,2821100
2018-08-12,is,1923242
2018-08-12,it,90255536
2018-08-12,jp,11964583
2018-08-12,lt,584019
2018-08-12,lv,966125
2018-08-12,mx,131999097
2018-08-12,my,13318745
2018-08-12,nl,66512539
2018-08-12,no,31850257
2018-08-12,nz,16104285
2018-08-12,pa,3363862
2018-08-12,pe,25735441
2018-08-12,ph,64810715
2018-08-12,pl,24860753
2018-08-12,pt,8698301
2018-08-12,py,5246020
2018-08-12,ro,1310216
2018-08-12,se,51444869
2018-08-12,sg,15147515
2018-08-12,sk,1263606
2018-08-12,sv,2045489
2018-08-12,th,6654382
2018-08-12,tr,28694256
2018-08-12,tw,7859963
2018-08-12,us,571437723
2018-08-12,uy,4301034
2018-08-12,vn,1224491
2018-08-12,za,927732
2018-08-19,ar,58940384
2018-08-19,at,9898121
2018-08-19,au,80316462
2018-08-19,be,12412812
2018-08-19,bo,2850627
2018-08-19,br,175947841
2018-08-19,ca,70183667
2018-08-19,ch,12601758
2018-08-19,cl,57597369
2018-08-19,co,18808469
2018-08-19,cr,6931771
2018-08-19,cz,4797853
2018-08-19,de,144347404
2018-08-19,dk,24466774
2018-08-19,do,4001082
2018-08-19,ec,7529870
2018-08-19,ee,726218
